sale_id,vehicle_id,dealer_id,customer_id,sale_date,model,region,price,quantity
S0014445,BMWV0007089,D0034,C004736,2024-01-21,i4,Africa,58378.1,4
S0001449,BMWV0004101,D0060,C000290,2024-01-21,X1,Europe,46313.35,17
S0004884,BMWV0002774,D0035,C002507,2024-01-21,X3,North America,56909.6,15
S0013938,BMWV0007178,D0059,C003696,2024-01-21,5 Series,Europe,56863.55,9
S0001602,BMWV0007517,D0086,C004900,2024-01-21,X3,North America,57484.04,20
S0010654,BMWV0004658,D0010,C002149,2024-01-21,3 Series,Asia,52977.06,22
S0005902,BMWV0006995,D0024,C004436,2024-01-21,X5,Europe,79208.19,10
S0003344,BMWV0009986,D0056,C002580,2024-01-21,iX,North America,88656.83,3
S0017903,BMWV0002290,D0030,C002928,2024-01-21,X3,Middle East,57978.56,17
S0013371,BMWV0011759,D0025,C003467,2024-01-21,3 Series,Oceania,49083.96,13
S0013552,BMWV0003280,D0003,C001598,2024-01-21,X1,Europe,44935.12,16
S0012441,BMWV0002722,D0032,C003296,2024-01-21,X3,Europe,57764.69,10
S0006540,BMWV0000197,D0010,C001730,2024-01-21,i4,Europe,53306.16,13
S0009474,BMWV0002156,D0063,C000330,2024-01-21,X3,Asia,54048.93,19
S0010290,BMWV0001445,D0060,C002125,2024-01-21,2 Series,Europe,40641.47,7
S0006461,BMWV0005999,D0084,C003644,2024-01-21,X3,Europe,56057.44,13
S0001882,BMWV0000013,D0028,C003498,2024-01-21,X1,North America,43667.01,27
S0002673,BMWV0007270,D0051,C001579,2024-01-22,iX,North America,89523.67,2
S0000017,BMWV0009144,D0090,C004993,2024-01-22,X7,Europe,119089.5,5
S0013536,BMWV0000297,D0021,C004144,2024-01-22,5 Series,Africa,63722.56,5
S0011802,BMWV0007452,D0071,C002369,2024-01-22,2 Series,Asia,43949.42,10
S0004596,BMWV0001265,D0010,C004025,2024-01-22,X1,Europe,42894.66,14
S0001268,BMWV0009862,D0082,C001996,2024-01-22,2 Series,Asia,42597.11,11
S0004044,BMWV0011766,D0051,C004447,2024-01-22,X3,Asia,52691.29,15
S0003211,BMWV0001874,D0052,C002057,2024-01-22,i4,North America,56267.83,8
S0002192,BMWV0001311,D0065,C000746,2024-01-22,i4,Oceania,57821.67,2
S0006738,BMWV0005882,D0065,C001967,2024-01-22,iX,Asia,86639.13,8
S0001393,BMWV0006295,D0025,C001832,2024-01-22,X3,Europe,56715.34,9
S0000834,BMWV0000619,D0056,C001932,2024-01-23,iX,Europe,89910.12,6
S0016602,BMWV0002414,D0002,C000805,2024-01-23,X1,North America,44911.74,16
S0002539,BMWV0008805,D0088,C001415,2024-01-23,X5,North America,76348.55,9
S0002010,BMWV0002926,D0019,C002526,2024-01-23,2 Series,Middle East,41387.88,15
S0006851,BMWV0010810,D0054,C000589,2024-01-23,X5,Asia,75241.09,8
S0017669,BMWV0011731,D0030,C003060,2024-01-23,X1,Oceania,43725.53,10
S0011197,BMWV0005768,D0091,C002016,2024-01-23,2 Series,North America,40842.98,7
S0002785,BMWV0002240,D0018,C002316,2024-01-23,X7,Middle East,118183.65,2
S0007279,BMWV0001149,D0059,C003432,2024-01-23,X1,North America,45380.28,17
S0010746,BMWV0010099,D0026,C004902,2024-01-23,5 Series,Europe,60160.78,12
S0017774,BMWV0003330,D0084,C003475,2024-01-23,X1,Europe,47346.27,11
S0011736,BMWV0003716,D0029,C002486,2024-01-23,X3,Africa,54964.59,11
S0014410,BMWV0001559,D0011,C001683,2024-01-23,2 Series,Europe,40906.93,16
S0011320,BMWV0008488,D0028,C001763,2024-01-23,i4,Europe,61179.46,9
S0011051,BMWV0008204,D0080,C002595,2024-01-23,3 Series,North America,46102.3,24
S0000358,BMWV0004944,D0040,C003441,2024-01-23,X3,Asia,54534.27,10
S0007845,BMWV0002381,D0027,C004296,2024-01-23,5 Series,Middle East,58334.25,8
S0007020,BMWV0006465,D0099,C002534,2024-01-23,iX,Oceania,85623.58,9
S0017952,BMWV0011092,D0091,C002797,2024-01-24,X3,North America,52969.24,13
S0013165,BMWV0002289,D0009,C001348,2024-01-24,5 Series,Oceania,64274.72,10
S0007084,BMWV0007331,D0090,C004418,2024-01-24,X5,Oceania,75305.37,5
S0011308,BMWV0000564,D0001,C002510,2024-01-24,5 Series,Asia,64230.42,10
S0013074,BMWV0011308,D0052,C003639,2024-01-24,X1,Europe,45830.86,12
S0008271,BMWV0007288,D0073,C003331,2024-01-24,5 Series,Middle East,66047.92,9
S0008203,BMWV0011031,D0030,C002048,2024-01-24,X3,North America,57973.64,13
S0012225,BMWV0011495,D0079,C004868,2024-01-24,3 Series,Europe,46472.42,18
S0009015,BMWV0009995,D0096,C003758,2024-01-24,3 Series,Africa,49795.78,14
S0016873,BMWV0011522,D0013,C000256,2024-01-24,2 Series,Europe,40236.62,19
S0001429,BMWV0004325,D0010,C000971,2024-01-24,X5,Asia,76708.78,15
S0017423,BMWV0002285,D0017,C002859,2024-01-24,X1,Asia,45321.9,19
S0002690,BMWV0003716,D0006,C001685,2024-01-25,X3,Asia,52869.73,15
S0006492,BMWV0004413,D0029,C003809,2024-01-25,X5,Asia,76090.64,13
S0010037,BMWV0008581,D0088,C000264,2024-01-25,7 Series,Oceania,97167.9,1
S0003458,BMWV0007730,D0017,C001363,2024-01-25,X1,Africa,44597.21,10
S0009976,BMWV0007597,D0035,C002155,2024-01-25,X3,Africa,53054.33,9
S0017718,BMWV0007080,D0057,C003860,2024-01-25,X5,Oceania,74090.91,4
S0012820,BMWV0004115,D0070,C002429,2024-01-25,5 Series,Africa,62591.0,6
S0008298,BMWV0010043,D0088,C004852,2024-01-25,X1,North America,45216.27,15
S0000886,BMWV0008740,D0063,C003819,2024-01-25,2 Series,Asia,41893.6,13
S0005378,BMWV0001226,D0040,C001666,2024-01-25,iX,North America,90824.66,6
S0015076,BMWV0000057,D0075,C001192,2024-01-25,X3,Middle East,54763.89,11
S0001052,BMWV0009206,D0014,C002631,2024-01-25,i4,Middle East,61797.83,2
S0009497,BMWV0009589,D0042,C004689,2024-01-25,3 Series,Asia,49930.8,14
S0010810,BMWV0010830,D0007,C004735,2024-01-25,X7,Oceania,114910.59,1
S0003246,BMWV0010549,D0032,C002242,2024-01-25,2 Series,Middle East,41070.18,13
S0017251,BMWV0011892,D0036,C002680,2024-01-25,2 Series,Europe,44110.89,12
S0005639,BMWV0010060,D0033,C002049,2024-01-25,X1,North America,44340.89,15
S0007725,BMWV0000735,D0098,C000606,2024-01-25,3 Series,Europe,48682.36,13
S0014745,BMWV0009085,D0031,C000467,2024-01-25,3 Series,North America,44574.23,19
S0000689,BMWV0009491,D0082,C002696,2024-01-25,i4,Africa,53355.62,2
S0008948,BMWV0002734,D0039,C002652,2024-01-26,i4,Oceania,57422.66,4
S0007104,BMWV0004552,D0040,C004821,2024-01-26,5 Series,Middle East,60214.02,9
S0009065,BMWV0005332,D0099,C003701,2024-01-26,7 Series,Middle East,105084.29,3
S0006220,BMWV0002940,D0037,C004507,2024-01-26,X3,Asia,55041.18,14
S0005463,BMWV0010810,D0028,C004597,2024-01-26,X3,Asia,53615.54,13
S0008538,BMWV0000071,D0040,C001474,2024-01-26,X5,Asia,81033.27,9
S0004071,BMWV0009496,D0061,C004061,2024-01-26,X5,Asia,77604.21,10
S0010921,BMWV0000494,D0056,C002900,2024-01-26,3 Series,North America,45174.59,16
S0009608,BMWV0002344,D0007,C000906,2024-01-26,X5,North America,80266.33,17
S0017468,BMWV0001811,D0025,C003284,2024-01-26,5 Series,North America,60644.52,10
S0013308,BMWV0010649,D0034,C003281,2024-01-26,X1,Asia,47429.68,19
S0002423,BMWV0010246,D0011,C002374,2024-01-26,X1,Asia,44989.31,16
S0002894,BMWV0005746,D0003,C003116,2024-01-26,2 Series,Asia,39624.84,15
S0016030,BMWV0010044,D0055,C003343,2024-01-26,i4,North America,55691.03,9
S0006186,BMWV0005829,D0034,C002826,2024-01-26,7 Series,Europe,94711.82,3
S0009225,BMWV0003086,D0044,C003043,2024-01-26,i4,North America,59626.37,7
S0000230,BMWV0011297,D0076,C000933,2024-01-27,2 Series,North America,43063.68,11
S0004253,BMWV0001676,D0068,C004167,2024-01-27,i4,Europe,54229.06,9
S0015321,BMWV0007781,D0048,C003292,2024-01-27,i4,Africa,55888.19,4
S0009103,BMWV0001545,D0067,C000751,2024-01-27,X5,Europe,79316.39,13
S0009406,BMWV0006544,D0061,C002257,2024-01-27,2 Series,Middle East,42811.79,11
S0005102,BMWV0000956,D0008,C002490,2024-01-27,X1,Asia,43804.85,13
S0009164,BMWV0003216,D0094,C004349,2024-01-27,X1,North America,47871.47,13
S0017923,BMWV0006224,D0038,C002876,2024-01-27,X5,North America,79165.55,8
S0006221,BMWV0008281,D0088,C003492,2024-01-27,3 Series,Europe,46714.35,14
S0003602,BMWV0009695,D0091,C001197,2024-01-27,i4,North America,56063.54,10
S0001007,BMWV0007731,D0017,C001035,2024-01-27,i4,North America,57428.86,7
S0013647,BMWV0008893,D0017,C004395,2024-01-27,3 Series,Europe,47086.54,14
S0017586,BMWV0010027,D0053,C004549,2024-01-27,i4,Middle East,57736.58,10
S0010194,BMWV0010039,D0074,C004383,2024-01-27,2 Series,Middle East,42396.21,16
S0017723,BMWV0001901,D0082,C000681,2024-01-27,iX,North America,87087.16,7
S0011322,BMWV0004136,D0024,C001153,2024-01-27,X1,Asia,44656.06,8
S0016346,BMWV0009200,D0010,C002841,2024-01-27,2 Series,North America,40865.18,5
S0011173,BMWV0007239,D0097,C000093,2024-01-27,3 Series,Asia,48158.96,18
S0011203,BMWV0006800,D0017,C004795,2024-01-27,5 Series,North America,65121.34,7
S0017457,BMWV0006935,D0053,C004773,2024-01-28,X5,North America,79751.7,8
S0007870,BMWV0004744,D0024,C001101,2024-01-28,X5,Oceania,76802.54,11
S0002181,BMWV0000229,D0095,C003955,2024-01-28,iX,Asia,84433.22,4
S0001473,BMWV0007869,D0069,C000870,2024-01-28,X5,Europe,75696.63,9
S0004749,BMWV0007287,D0092,C001031,2024-01-28,7 Series,Asia,101654.16,5
S0014971,BMWV0005696,D0047,C004013,2024-01-28,7 Series,Asia,102295.71,6
S0016897,BMWV0010590,D0094,C001964,2024-01-28,X3,Middle East,53134.24,15
S0010796,BMWV0008649,D0033,C001672,2024-01-28,5 Series,North America,63987.45,10
S0017455,BMWV0009370,D0027,C004369,2024-01-28,i4,Asia,60956.36,4
S0014482,BMWV0001164,D0078,C003097,2024-01-28,X1,Oceania,44826.89,6
S0000665,BMWV0008745,D0063,C002628,2024-01-28,X3,Europe,57095.58,25
S0013661,BMWV0010712,D0085,C003249,2024-01-28,X3,Middle East,53721.05,11
S0014274,BMWV0005464,D0071,C000566,2024-01-28,X5,Europe,79194.7,9
S0013867,BMWV0007710,D0087,C000903,2024-01-28,5 Series,Asia,60727.81,6
S0015273,BMWV0004838,D0029,C002480,2024-01-28,X3,Oceania,55618.64,11
S0000681,BMWV0007228,D0081,C003515,2024-01-28,5 Series,Europe,65247.49,10
S0009239,BMWV0009480,D0068,C003561,2024-01-28,7 Series,Asia,98620.79,5
S0015711,BMWV0011047,D0026,C004178,2024-01-28,X1,Middle East,43531.69,12
S0014224,BMWV0000375,D0046,C004205,2024-01-28,5 Series,Europe,62283.4,10
S0010936,BMWV0006747,D0049,C004838,2024-01-28,X5,Asia,79549.38,7
S0014669,BMWV0009943,D0016,C001082,2024-01-29,X3,Asia,55914.45,16
S0013575,BMWV0009391,D0089,C000413,2024-01-29,X1,Middle East,46270.49,5
S0001123,BMWV0000662,D0001,C002037,2024-01-29,X1,Oceania,45628.28,12
S0014900,BMWV0008402,D0013,C004214,2024-01-29,i4,Europe,60843.61,8
S0000993,BMWV0009342,D0005,C001224,2024-01-29,X5,Europe,74493.2,7
S0010627,BMWV0006322,D0071,C003155,2024-01-29,5 Series,Asia,65323.29,15
S0001893,BMWV0001286,D0018,C000283,2024-01-29,X1,Middle East,45233.71,15
S0010264,BMWV0003924,D0072,C000153,2024-01-29,5 Series,North America,61759.74,13
S0013418,BMWV0008726,D0076,C004421,2024-01-29,X5,Africa,79794.64,2
S0006304,BMWV0007473,D0009,C002787,2024-01-29,3 Series,North America,47007.17,17
S0006297,BMWV0009358,D0096,C003892,2024-01-29,3 Series,Europe,46058.4,8
S0006924,BMWV0005250,D0021,C003041,2024-01-29,2 Series,Asia,41977.83,12
S0008515,BMWV0010125,D0065,C003469,2024-01-29,2 Series,Middle East,40420.46,12
S0008418,BMWV0004718,D0086,C004166,2024-01-29,5 Series,North America,66386.49,7
S0017071,BMWV0004873,D0043,C004175,2024-01-29,X1,Oceania,44313.41,14
S0016880,BMWV0011425,D0057,C000161,2024-01-29,3 Series,Europe,47913.58,15
S0017480,BMWV0006205,D0021,C002530,2024-01-29,X1,Oceania,44608.74,22
S0004436,BMWV0000560,D0045,C004810,2024-01-29,i4,Middle East,55687.64,7
S0000456,BMWV0004181,D0096,C003619,2024-01-29,X1,North America,44879.89,20
S0005898,BMWV0008801,D0049,C003258,2024-01-29,X5,Europe,76044.9,6
S0004619,BMWV0003669,D0095,C000685,2024-01-29,i4,Asia,54850.61,9
S0014490,BMWV0011549,D0039,C003366,2024-01-29,3 Series,Europe,48302.58,10
S0001281,BMWV0005352,D0042,C001350,2024-01-29,X1,Oceania,47025.7,10
S0001025,BMWV0002368,D0035,C004496,2024-01-29,iX,North America,86373.64,9
S0012918,BMWV0009138,D0084,C002780,2024-01-29,X1,Asia,44269.55,19
S0007560,BMWV0001691,D0075,C004104,2024-01-30,2 Series,North America,42794.68,9
S0004175,BMWV0007303,D0043,C002806,2024-01-30,3 Series,Asia,45874.38,20
S0004334,BMWV0007464,D0062,C002163,2024-01-30,5 Series,Asia,62986.5,11
S0010085,BMWV0000278,D0050,C002794,2024-01-30,X1,Asia,45676.88,16
S0004021,BMWV0008486,D0056,C000502,2024-01-30,i4,Europe,56995.59,12
S0017945,BMWV0009164,D0011,C002588,2024-01-30,X1,Europe,43144.43,17
S0012289,BMWV0010064,D0029,C002577,2024-01-30,3 Series,Africa,49095.94,7
S0011796,BMWV0011965,D0065,C001206,2024-01-30,X3,Europe,58008.77,14
S0013644,BMWV0001140,D0002,C003993,2024-01-31,5 Series,Oceania,62699.56,7
S0008285,BMWV0001068,D0045,C003221,2024-01-31,5 Series,North America,59805.02,6
S0017888,BMWV0001936,D0062,C002945,2024-01-31,X5,Asia,76884.16,9
S0016143,BMWV0010556,D0050,C003293,2024-01-31,X1,Asia,43061.99,23
S0014083,BMWV0010671,D0047,C003691,2024-01-31,2 Series,North America,41730.19,6
S0006172,BMWV0006836,D0013,C003240,2024-01-31,3 Series,Europe,46370.01,21
S0005974,BMWV0001734,D0046,C004195,2024-01-31,2 Series,Asia,43812.56,15
S0013071,BMWV0010329,D0098,C003958,2024-01-31,iX,Europe,84137.85,4
S0017994,BMWV0004556,D0054,C000831,2024-01-31,X5,Oceania,77745.86,7
S0015690,BMWV0006058,D0045,C000577,2024-01-31,X3,North America,53574.64,18
S0002731,BMWV0003826,D0097,C001827,2024-01-31,7 Series,Oceania,98503.92,2
S0011996,BMWV0006584,D0040,C002127,2024-01-31,X1,North America,45965.9,9
S0010075,BMWV0008943,D0059,C002126,2024-01-31,5 Series,North America,64247.0,14
S0017407,BMWV0009936,D0077,C003815,2024-01-31,5 Series,Europe,61489.69,13
S0012209,BMWV0011551,D0001,C001111,2024-01-31,5 Series,North America,60644.63,12
S0011865,BMWV0006882,D0062,C004700,2024-01-31,X3,Middle East,57992.33,12
S0016972,BMWV0001375,D0075,C000478,2024-01-31,5 Series,Europe,65455.69,16
S0003761,BMWV0008308,D0009,C000575,2024-01-31,2 Series,Europe,42858.38,7
S0011568,BMWV0005385,D0027,C003604,2024-01-31,X3,Asia,54967.64,14
S0006356,BMWV0009483,D0017,C002544,2024-01-31,3 Series,Europe,46495.65,15
S0002806,BMWV0003955,D0090,C000559,2024-01-31,X5,North America,77538.61,6
S0008961,BMWV0009505,D0023,C002961,2024-02-01,X7,Europe,116244.23,2
S0011978,BMWV0007739,D0098,C003552,2024-02-01,2 Series,Asia,43681.29,18
S0016981,BMWV0011215,D0087,C000316,2024-02-01,7 Series,North America,102170.66,5
S0006105,BMWV0005204,D0034,C000850,2024-02-01,2 Series,Europe,40939.65,10
S0011583,BMWV0004023,D0009,C004033,2024-02-01,i4,Asia,59568.69,7
S0017025,BMWV0009279,D0032,C002710,2024-02-01,7 Series,Europe,98245.08,9
S0005122,BMWV0005964,D0035,C000477,2024-02-01,X1,Oceania,43085.84,7
S0014273,BMWV0009430,D0044,C004428,2024-02-01,X3,Europe,57237.38,12
S0003088,BMWV0003006,D0059,C002934,2024-02-01,iX,Middle East,89113.87,6
S0007778,BMWV0009862,D0059,C001913,2024-02-01,7 Series,Europe,102645.89,3
S0005141,BMWV0004030,D0023,C000703,2024-02-01,X5,Asia,76196.28,10
S0010529,BMWV0011495,D0007,C002240,2024-02-01,X1,Europe,42370.05,16
S0015239,BMWV0001981,D0040,C000108,2024-02-01,5 Series,Asia,61447.23,12
S0015317,BMWV0006043,D0089,C002708,2024-02-01,2 Series,North America,41427.0,13
S0015610,BMWV0004948,D0079,C001247,2024-02-01,5 Series,Africa,61849.4,5
S0000910,BMWV0003523,D0002,C001202,2024-02-01,2 Series,Asia,44204.51,16
S0011258,BMWV0001748,D0004,C002792,2024-02-01,X5,Asia,77400.35,16
S0002206,BMWV0001575,D0076,C003429,2024-02-01,i4,Asia,57770.46,17
S0012585,BMWV0004699,D0037,C000331,2024-02-01,5 Series,Middle East,66597.98,9
S0012344,BMWV0011448,D0079,C002536,2024-02-01,X3,Asia,56739.92,16
S0012133,BMWV0010641,D0040,C003197,2024-02-01,X1,Europe,45280.43,20
S0014822,BMWV0008000,D0029,C000624,2024-02-02,X3,Middle East,57278.79,16
S0010953,BMWV0002570,D0089,C004089,2024-02-02,2 Series,Oceania,43245.75,7
S0008086,BMWV0004493,D0016,C002586,2024-02-02,X1,Asia,46340.12,26
S0002855,BMWV0010628,D0064,C001550,2024-02-02,X5,Middle East,81343.58,8
S0017277,BMWV0003219,D0026,C000772,2024-02-02,3 Series,North America,48462.52,12
S0004576,BMWV0011227,D0073,C003750,2024-02-02,X3,North America,56338.57,17
S0014912,BMWV0007653,D0003,C000079,2024-02-02,3 Series,Asia,47789.43,18
S0017048,BMWV0007445,D0022,C002346,2024-02-02,X7,North America,116762.02,5
S0007404,BMWV0005138,D0062,C004464,2024-02-02,X5,Oceania,76656.91,13
S0013782,BMWV0004237,D0001,C003485,2024-02-02,X1,Oceania,45097.62,12
S0013356,BMWV0001056,D0031,C004807,2024-02-02,3 Series,Middle East,46092.09,12
S0016325,BMWV0005358,D0036,C000080,2024-02-02,2 Series,Africa,43114.25,6
S0010501,BMWV0006797,D0086,C003537,2024-02-03,7 Series,North America,92149.8,1
S0013157,BMWV0006307,D0091,C001862,2024-02-03,i4,Asia,57866.48,8
S0004267,BMWV0001248,D0048,C000983,2024-02-03,X3,Europe,54124.65,17
S0011704,BMWV0008010,D0029,C004047,2024-02-03,X3,Oceania,56631.25,12
S0013441,BMWV0009455,D0029,C004270,2024-02-03,X7,Europe,108388.62,4
S0017765,BMWV0011339,D0041,C000863,2024-02-03,iX,Asia,88210.99,11
S0013877,BMWV0006301,D0065,C002237,2024-02-03,i4,Asia,60222.18,10
S0010578,BMWV0005220,D0082,C003575,2024-02-03,i4,Oceania,57456.61,7
S0013784,BMWV0005248,D0006,C003351,2024-02-03,X5,Middle East,71252.83,4
S0001002,BMWV0005453,D0010,C003446,2024-02-03,X7,Europe,118907.78,4
S0016302,BMWV0000456,D0041,C003409,2024-02-03,X5,Asia,81662.81,12
S0000696,BMWV0009900,D0060,C002129,2024-02-03,X5,Europe,80582.22,8
S0009627,BMWV0001139,D0027,C000811,2024-02-03,2 Series,North America,43103.0,10
S0016680,BMWV0009363,D0009,C002571,2024-02-03,X7,Oceania,116137.71,3
S0017659,BMWV0002129,D0008,C002712,2024-02-03,i4,Middle East,56405.79,9
S0000566,BMWV0004208,D0042,C003410,2024-02-03,2 Series,Africa,43067.04,4
S0006912,BMWV0007106,D0094,C001208,2024-02-04,7 Series,Middle East,100238.0,6
S0010605,BMWV0003767,D0062,C002884,2024-02-04,3 Series,Middle East,47385.73,11
S0000048,BMWV0002911,D0029,C004019,2024-02-04,X5,North America,83229.32,19
S0017288,BMWV0010035,D0064,C002501,2024-02-04,X1,Middle East,42083.95,16
S0004621,BMWV0002681,D0028,C004165,2024-02-04,X5,Europe,79434.12,9
S0000384,BMWV0005445,D0097,C003900,2024-02-04,X1,North America,45768.27,15
S0004682,BMWV0004067,D0056,C003498,2024-02-04,5 Series,North America,61181.93,18
S0001421,BMWV0011334,D0032,C004376,2024-02-04,X5,North America,76582.17,17
S0012647,BMWV0010167,D0081,C000988,2024-02-04,X5,Asia,81530.96,12
S0013915,BMWV0006585,D0090,C003810,2024-02-04,X3,Asia,55434.9,19
S0010263,BMWV0008359,D0022,C004610,2024-02-04,2 Series,Asia,40977.49,16
S0009847,BMWV0010173,D0034,C003243,2024-02-04,X3,Oceania,54081.32,8
S0016253,BMWV0007806,D0056,C002428,2024-02-05,X5,Europe,80698.74,18
S0008402,BMWV0010677,D0091,C004551,2024-02-05,X7,Middle East,109606.63,2
S0003756,BMWV0006292,D0061,C004913,2024-02-05,iX,Europe,83550.18,6
S0014338,BMWV0003453,D0020,C004517,2024-02-05,5 Series,Europe,59756.42,8
S0010828,BMWV0004700,D0090,C004050,2024-02-05,X3,Middle East,57451.27,12
S0004374,BMWV0002150,D0092,C001431,2024-02-05,X1,Middle East,46909.08,17
S0001637,BMWV0005160,D0085,C003286,2024-02-05,X1,Asia,43891.08,14
S0017305,BMWV0002121,D0096,C003091,2024-02-05,X1,Middle East,45799.71,19
S0001690,BMWV0010132,D0024,C003691,2024-02-05,7 Series,Asia,98521.1,1
S0006066,BMWV0004230,D0001,C003527,2024-02-05,X1,Asia,44641.03,21
S0017594,BMWV0002788,D0056,C003720,2024-02-05,3 Series,Asia,47253.67,13
S0011352,BMWV0001676,D0094,C003276,2024-02-05,iX,North America,88710.78,9
S0000280,BMWV0005304,D0032,C003548,2024-02-05,X1,Asia,45170.86,17
S0009888,BMWV0006743,D0005,C002024,2024-02-05,7 Series,Africa,106336.17,4
S0017709,BMWV0006400,D0002,C003520,2024-02-05,X1,North America,47514.88,23
S0008797,BMWV0005200,D0039,C003096,2024-02-06,3 Series,Asia,48087.69,18
S0000409,BMWV0000512,D0093,C002214,2024-02-06,X3,Asia,54496.86,21
S0011264,BMWV0008053,D0084,C002011,2024-02-06,X3,Asia,53522.77,13
S0012087,BMWV0011733,D0014,C000084,2024-02-06,X1,Middle East,45134.68,21
S0005586,BMWV0007087,D0068,C001202,2024-02-06,i4,Asia,53897.25,9
S0012245,BMWV0003316,D0072,C001854,2024-02-06,iX,Asia,80371.6,11
S0001199,BMWV0011596,D0042,C002859,2024-02-06,X5,Asia,79481.42,7
S0016596,BMWV0005576,D0081,C004212,2024-02-06,X3,Europe,52731.45,10
S0012120,BMWV0003116,D0089,C004434,2024-02-06,i4,Europe,57185.76,4
S0007157,BMWV0010438,D0046,C001517,2024-02-06,X5,Europe,77913.1,12
S0001255,BMWV0004108,D0044,C002120,2024-02-06,X5,Asia,79690.48,6
S0002053,BMWV0008149,D0096,C001846,2024-02-07,X1,North America,43549.32,7
S0000226,BMWV0009731,D0066,C004964,2024-02-07,3 Series,Middle East,48178.48,15
S0017014,BMWV0010196,D0055,C002393,2024-02-07,X5,Europe,84355.95,5
S0012041,BMWV0001657,D0068,C000750,2024-02-07,5 Series,North America,58816.39,11
S0001195,BMWV0000477,D0077,C003853,2024-02-07,5 Series,Oceania,62903.06,1
S0012900,BMWV0010913,D0026,C002112,2024-02-07,5 Series,Europe,61836.5,7
S0006369,BMWV0011236,D0008,C001476,2024-02-07,2 Series,Asia,42875.35,15
S0013997,BMWV0000480,D0015,C003103,2024-02-07,5 Series,Asia,61511.48,13
S0006691,BMWV0003361,D0017,C002219,2024-02-07,5 Series,Africa,66106.79,5
S0011912,BMWV0010407,D0056,C001427,2024-02-07,X1,Europe,44447.89,19
S0016905,BMWV0010798,D0033,C001260,2024-02-07,X5,Middle East,71713.24,12
S0007724,BMWV0006796,D0099,C003851,2024-02-07,i4,Europe,58337.8,10
S0010652,BMWV0007138,D0014,C002005,2024-02-07,7 Series,Europe,98041.79,5
S0016276,BMWV0001025,D0026,C002017,2024-02-07,X5,Europe,74762.07,9
S0003275,BMWV0001655,D0058,C000076,2024-02-08,i4,North America,55865.16,4
S0001292,BMWV0002991,D0020,C001992,2024-02-08,3 Series,Asia,49098.5,16
S0005367,BMWV0004706,D0047,C002331,2024-02-08,5 Series,North America,63614.78,9
S0001107,BMWV0004773,D0073,C002666,2024-02-08,i4,North America,57982.06,6
S0003752,BMWV0008960,D0008,C000474,2024-02-08,X1,Asia,44355.14,22
S0006839,BMWV0011927,D0020,C003316,2024-02-08,5 Series,Oceania,61760.64,5
S0010825,BMWV0003496,D0056,C003549,2024-02-08,X5,North America,78396.31,10
S0006082,BMWV0004377,D0065,C004938,2024-02-08,X1,Europe,43555.12,13
S0012268,BMWV0008308,D0096,C003030,2024-02-08,X3,North America,58435.38,32
S0012839,BMWV0007519,D0038,C002995,2024-02-08,5 Series,North America,60852.77,8
S0011941,BMWV0001998,D0038,C003911,2024-02-08,X5,Europe,74778.27,16
S0012761,BMWV0005446,D0021,C004191,2024-02-08,2 Series,Asia,42366.43,19
