event_id,vehicle_id,timestamp,speed,battery_level,temperature,odometer,fault_code
EVT00361,BMW117,2026-06-27 13:08:27.760068,110,62,105,122230,F005
EVT00362,BMW156,2026-02-27 13:08:27.760073,69,16,98,236386,F001
EVT00363,BMW176,2026-07-24 00:08:27.760114,16,62,97,229795,
EVT00364,BMW139,2026-08-13 12:08:27.760120,162,34,81,108295,F001
EVT00365,BMW187,2026-02-26 06:08:27.760126,110,50,109,124943,
EVT00366,BMW086,2026-09-16 06:08:27.760131,94,80,84,191136,F003
EVT00367,BMW037,2026-03-12 05:08:27.760137,151,62,95,19228,F002
EVT00368,BMW030,2026-07-24 23:08:27.760143,10,44,67,240722,F001
EVT00369,BMW174,2026-03-18 16:08:27.760149,114,32,105,45659,F004
EVT00370,BMW015,2026-06-20 15:08:27.760155,161,61,104,37655,F003
EVT00371,BMW016,2026-07-07 20:08:27.760160,40,37,96,202842,F005
EVT00372,BMW178,2026-02-26 14:08:27.760166,140,48,103,81070,F005
EVT00373,BMW003,2026-04-24 15:08:27.760171,106,96,94,25169,F003
EVT00374,BMW200,2026-04-02 06:08:27.760177,170,91,70,119680,F003
EVT00375,BMW054,2026-06-03 15:08:27.760182,173,61,73,183218,
EVT00376,BMW076,2026-04-29 02:08:27.760187,72,20,59,213513,F001
EVT00377,BMW165,2026-07-24 09:08:27.760193,68,36,59,56759,F005
EVT00378,BMW026,2026-09-03 07:08:27.760198,8,84,77,219690,
EVT00379,BMW111,2026-08-26 12:08:27.760204,85,36,64,215304,
EVT00380,BMW065,2026-05-07 23:08:27.760209,11,80,79,229265,F001
EVT00381,BMW031,2026-08-11 22:08:27.760215,91,85,61,203184,
EVT00382,BMW085,2026-08-19 06:08:27.760220,168,13,69,173643,F003
EVT00383,BMW133,2026-06-11 02:08:27.760226,8,23,92,245927,F005
EVT00384,BMW197,2026-05-15 10:08:27.760231,84,15,66,205682,F001
EVT00385,BMW152,2026-09-07 09:08:27.760253,88,42,99,249055,F003
EVT00386,BMW076,2026-04-26 23:08:27.760259,120,37,59,104794,F004
EVT00387,BMW156,2026-08-16 18:08:27.760265,118,42,64,86775,F004
EVT00388,BMW014,2026-06-10 13:08:27.760270,30,64,90,72862,F001
EVT00389,BMW064,2026-03-27 13:08:27.760276,156,38,68,154009,F004
EVT00390,BMW180,2026-06-11 11:08:27.760282,156,42,52,150850,F001
EVT00391,BMW145,2026-07-20 19:08:27.760287,102,39,92,210741,F004
EVT00392,BMW053,2026-05-16 09:08:27.760292,115,15,58,206157,F001
EVT00393,BMW029,2026-05-13 04:08:27.760297,18,15,86,141271,F004
EVT00394,BMW025,2026-04-14 02:08:27.760302,160,45,70,196967,F002
EVT00395,BMW134,2026-05-09 21:08:27.760308,150,67,59,122593,F003
EVT00396,BMW038,2026-08-21 04:08:27.760313,23,57,74,147618,F004
EVT00397,BMW148,2026-06-06 08:08:27.760318,16,42,60,167830,
EVT00398,BMW048,2026-08-14 00:08:27.760324,40,23,58,202669,F003
EVT00399,BMW156,2026-04-21 23:08:27.760329,135,39,73,215735,F004
EVT00400,BMW034,2026-06-15 05:08:27.760335,165,11,104,197434,
EVT00401,BMW113,2026-07-27 20:08:27.760340,2,23,69,177245,F004
EVT00402,BMW067,2026-02-23 19:08:27.760346,84,62,77,76511,
EVT00403,BMW095,2026-07-22 14:08:27.760352,43,96,67,93059,F005
EVT00404,BMW157,2026-02-21 11:08:27.760357,69,42,88,39719,F002
EVT00405,BMW071,2026-05-16 19:08:27.760363,103,68,101,183556,F001
EVT00406,BMW008,2026-07-23 10:08:27.760368,26,78,90,83086,F003
EVT00407,BMW114,2026-06-14 13:08:27.760374,118,88,82,245399,F002
EVT00408,BMW015,2026-05-02 12:08:27.760380,48,58,105,155057,
EVT00409,BMW150,2026-07-17 22:08:27.760385,57,55,104,66145,F003
EVT00410,BMW077,2026-05-22 23:08:27.760391,127,45,100,37678,F004
EVT00411,BMW013,2026-06-02 06:08:27.760397,161,76,91,90374,F003
EVT00412,BMW128,2026-06-14 00:08:27.760403,126,14,106,142762,
EVT00413,BMW029,2026-02-21 18:08:27.760408,119,94,51,25291,F002
EVT00414,BMW197,2026-03-26 22:08:27.760414,0,11,65,181140,F004
EVT00415,BMW012,2026-07-16 13:08:27.760420,143,68,82,120009,F001
EVT00416,BMW105,2026-07-28 15:08:27.760425,122,29,84,82046,F005
EVT00417,BMW124,2026-03-27 03:08:27.760431,75,44,74,26263,F005
EVT00418,BMW074,2026-06-15 05:08:27.760436,176,84,105,106104,F004
EVT00419,BMW194,2026-05-17 21:08:27.760442,129,20,53,153162,F002
EVT00420,BMW149,2026-05-11 01:08:27.760447,178,54,63,149645,F001
EVT00421,BMW065,2026-04-10 22:08:27.760453,49,12,99,233921,F004
EVT00422,BMW016,2026-07-22 14:08:27.760458,145,15,67,238436,F001
EVT00423,BMW104,2026-07-19 15:08:27.760464,4,90,99,198049,F005
EVT00424,BMW110,2026-08-24 22:08:27.760470,133,100,93,121585,F005
EVT00425,BMW095,2026-06-25 18:08:27.760476,8,23,53,148497,
EVT00426,BMW179,2026-08-19 03:08:27.760481,18,37,69,66610,F003
EVT00427,BMW102,2026-04-02 17:08:27.760487,30,52,77,248694,F004
EVT00428,BMW048,2026-03-25 10:08:27.760493,159,55,82,58180,
EVT00429,BMW008,2026-06-17 06:08:27.760527,4,85,108,19040,
EVT00430,BMW098,2026-03-16 01:08:27.760538,92,86,52,192982,F002
EVT00431,BMW195,2026-06-11 10:08:27.760547,61,77,59,18900,F004
EVT00432,BMW099,2026-08-10 13:08:27.760556,89,40,104,70350,F002
EVT00433,BMW031,2026-06-11 12:08:27.760564,19,95,55,249981,F004
EVT00434,BMW101,2026-03-17 22:08:27.760574,58,92,77,44384,F002
EVT00435,BMW121,2026-06-18 13:08:27.760583,86,35,55,184354,F001
EVT00436,BMW165,2026-08-06 21:08:27.760592,75,84,89,105869,
EVT00437,BMW081,2026-03-26 10:08:27.760601,134,60,68,61654,F001
EVT00438,BMW012,2026-05-28 08:08:27.760610,157,14,57,75760,F005
EVT00439,BMW047,2026-05-01 21:08:27.760620,154,60,69,75185,F004
EVT00440,BMW120,2026-06-22 13:08:27.760628,171,65,75,141752,F002
EVT00441,BMW081,2026-07-03 09:08:27.760637,17,47,60,87787,F002
EVT00442,BMW148,2026-05-30 11:08:27.760646,14,47,91,128323,
EVT00443,BMW049,2026-09-16 17:08:27.760655,127,19,77,248985,
EVT00444,BMW180,2026-05-25 01:08:27.760664,141,68,67,101245,
EVT00445,BMW021,2026-07-25 01:08:27.760672,56,16,84,186110,F004
EVT00446,BMW003,2026-04-04 01:08:27.760681,106,52,80,220098,F003
EVT00447,BMW072,2026-03-02 06:08:27.760690,13,19,76,65048,F003
EVT00448,BMW088,2026-02-23 19:08:27.760699,18,91,94,57275,F002
EVT00449,BMW049,2026-06-12 20:08:27.760709,74,83,80,210167,
EVT00450,BMW189,2026-04-23 01:08:27.760717,151,27,92,23440,F002
EVT00451,BMW170,2026-05-08 02:08:27.760726,79,50,63,175210,F002
EVT00452,BMW036,2026-04-01 16:08:27.760735,12,20,69,165081,
EVT00453,BMW020,2026-07-17 08:08:27.760744,44,53,107,120210,F001
EVT00454,BMW181,2026-08-19 23:08:27.760753,91,86,51,94469,F003
EVT00455,BMW088,2026-09-10 14:08:27.760762,66,87,62,90209,F005
EVT00456,BMW051,2026-07-05 03:08:27.760771,120,95,90,87856,F001
EVT00457,BMW045,2026-09-10 09:08:27.760780,42,62,53,194403,F002
EVT00458,BMW083,2026-04-25 12:08:27.760789,157,49,83,47159,
EVT00459,BMW079,2026-08-23 10:08:27.760798,179,78,68,29994,F005
EVT00460,BMW052,2026-04-17 23:08:27.760807,0,61,92,105484,F003
EVT00461,BMW177,2026-02-21 19:08:27.760816,152,39,99,14416,
EVT00462,BMW037,2026-05-15 17:08:27.760825,3,75,84,246068,F004
EVT00463,BMW001,2026-05-30 02:08:27.760834,158,90,75,215962,
EVT00464,BMW195,2026-09-02 20:08:27.760843,89,37,94,151759,F003
EVT00465,BMW031,2026-08-30 00:08:27.760852,24,96,95,131287,F004
EVT00466,BMW023,2026-04-29 09:08:27.760861,22,21,107,55028,F002
EVT00467,BMW094,2026-05-25 08:08:27.760870,99,66,103,226041,F001
EVT00468,BMW028,2026-04-01 17:08:27.760879,40,45,85,190393,F005
EVT00469,BMW172,2026-06-20 12:08:27.760888,150,39,73,185170,F001
EVT00470,BMW126,2026-03-09 07:08:27.760897,6,75,89,72631,
EVT00471,BMW113,2026-03-04 00:08:27.760908,142,48,71,46241,F005
EVT00472,BMW141,2026-05-20 04:08:27.760917,77,15,92,25110,
EVT00473,BMW080,2026-08-21 03:08:27.760926,32,15,104,170489,F002
EVT00474,BMW194,2026-03-03 22:08:27.760935,97,41,74,106965,
EVT00475,BMW135,2026-08-23 08:08:27.760944,145,10,84,108394,F003
EVT00476,BMW134,2026-03-25 23:08:27.760952,46,17,82,206315,F001
EVT00477,BMW039,2026-09-01 07:08:27.760962,5,53,75,37613,F005
EVT00478,BMW048,2026-09-02 17:08:27.760971,152,47,71,208838,
EVT00479,BMW046,2026-08-27 13:08:27.760979,18,93,106,199179,F005
EVT00480,BMW139,2026-06-07 12:08:27.760988,47,69,88,128986,F005
EVT00481,BMW133,2026-04-01 21:08:27.760996,126,80,87,199584,F004
EVT00482,BMW007,2026-05-24 17:08:27.761006,148,62,65,163279,F005
EVT00483,BMW090,2026-06-15 07:08:27.761015,42,12,65,117677,F002
EVT00484,BMW061,2026-08-18 11:08:27.761024,123,66,62,61225,F005
EVT00485,BMW058,2026-06-26 18:08:27.761033,174,84,79,81278,F003
EVT00486,BMW128,2026-07-21 13:08:27.761042,32,13,58,12502,F001
EVT00487,BMW032,2026-06-06 03:08:27.761051,80,84,100,42716,F005
EVT00488,BMW065,2026-05-12 13:08:27.761060,107,91,52,45473,F002
EVT00489,BMW128,2026-06-26 09:08:27.761069,39,40,64,55988,F003
EVT00490,BMW008,2026-05-23 20:08:27.761079,25,81,77,216483,F001
EVT00491,BMW183,2026-08-24 09:08:27.761088,180,60,107,27702,F004
EVT00492,BMW159,2026-08-06 08:08:27.761097,35,17,86,50776,F005
EVT00493,BMW068,2026-05-27 23:08:27.761106,87,59,92,142932,
EVT00494,BMW096,2026-07-10 21:08:27.761115,22,70,88,214815,F004
EVT00495,BMW074,2026-08-29 22:08:27.761124,16,19,99,184917,F003
EVT00496,BMW094,2026-06-19 18:08:27.761230,68,15,82,148885,
EVT00497,BMW192,2026-04-22 06:08:27.761243,61,79,99,54071,F002
EVT00498,BMW147,2026-07-19 18:08:27.761253,115,21,100,31312,F005
EVT00499,BMW133,2026-05-29 00:08:27.761262,28,10,67,98807,F004
EVT00500,BMW180,2026-05-31 10:08:27.761272,17,29,80,162024,F005
EVT00501,BMW099,2026-02-28 15:08:27.761281,126,38,66,156072,
EVT00502,BMW046,2026-08-21 23:08:27.761291,56,78,64,64750,F002
EVT00503,BMW191,2026-03-16 15:08:27.761300,136,34,77,63989,F001
EVT00504,BMW166,2026-04-01 16:08:27.761310,107,52,93,62605,F001
EVT00505,BMW003,2026-03-28 07:08:27.761319,4,93,89,169863,F001
EVT00506,BMW042,2026-04-21 01:08:27.761328,114,86,94,185969,F002
EVT00507,BMW090,2026-05-27 13:08:27.761337,16,32,67,164239,F001
EVT00508,BMW127,2026-06-01 20:08:27.761346,129,70,71,63571,F005
EVT00509,BMW151,2026-06-12 17:08:27.761355,118,73,109,240747,F005
EVT00510,BMW165,2026-06-10 23:08:27.761365,143,54,108,21946,F002
EVT00511,BMW162,2026-05-16 07:08:27.761374,80,47,103,235020,
EVT00512,BMW072,2026-06-26 01:08:27.761384,154,55,110,179820,
EVT00513,BMW040,2026-06-29 18:08:27.761393,150,17,78,68294,F004
EVT00514,BMW018,2026-06-10 06:08:27.761402,127,71,66,197611,F004
EVT00515,BMW180,2026-08-31 03:08:27.761412,75,69,86,100598,F002
EVT00516,BMW078,2026-06-06 00:08:27.761421,158,23,71,180340,F003
EVT00517,BMW039,2026-07-23 16:08:27.761430,86,99,71,19297,F005
EVT00518,BMW005,2026-07-04 11:08:27.761439,17,31,66,203823,F005
EVT00519,BMW110,2026-06-02 05:08:27.761449,180,32,58,121723,F005
EVT00520,BMW179,2026-09-15 13:08:27.761458,125,28,70,102397,F004
EVT00521,BMW127,2026-08-11 21:08:27.761467,121,27,80,33765,F005
EVT00522,BMW197,2026-03-30 22:08:27.761479,86,94,59,148462,F004
EVT00523,BMW064,2026-03-27 07:08:27.761489,28,83,93,120902,F002
EVT00524,BMW139,2026-06-19 14:08:27.761534,5,33,98,85736,
EVT00525,BMW181,2026-05-05 09:08:27.761545,119,82,69,141533,F002
EVT00526,BMW188,2026-07-12 10:08:27.761554,137,62,79,231040,F003
EVT00527,BMW122,2026-08-12 01:08:27.761563,69,100,82,167696,F004
EVT00528,BMW063,2026-03-26 05:08:27.761572,6,66,105,17809,F004
EVT00529,BMW147,2026-07-03 10:08:27.761581,161,94,83,64272,F005
EVT00530,BMW065,2026-03-23 16:08:27.761591,78,27,51,17623,F003
EVT00531,BMW109,2026-04-11 19:08:27.761600,64,26,73,223535,F003
EVT00532,BMW056,2026-07-16 20:08:27.761610,75,82,81,224207,F002
EVT00533,BMW027,2026-05-04 18:08:27.761620,167,84,85,24709,
EVT00534,BMW030,2026-06-08 03:08:27.761630,154,63,56,197182,F002
EVT00535,BMW010,2026-06-23 21:08:27.761638,98,96,74,36982,F001
EVT00536,BMW043,2026-06-05 12:08:27.761648,18,50,67,241589,
EVT00537,BMW079,2026-06-17 14:08:27.761656,42,11,86,171525,F003
EVT00538,BMW122,2026-06-28 04:08:27.761666,84,64,99,55430,
EVT00539,BMW006,2026-04-17 03:08:27.761675,18,74,71,124186,F005
EVT00540,BMW008,2026-03-03 20:08:27.761683,157,92,59,104702,F005
EVT00541,BMW102,2026-03-14 05:08:27.761692,92,22,93,41079,F003
EVT00542,BMW037,2026-06-19 23:08:27.761701,98,12,93,43949,
EVT00543,BMW109,2026-04-09 07:08:27.761711,55,65,108,173564,F001
EVT00544,BMW177,2026-07-18 02:08:27.761721,44,90,67,46900,F002
EVT00545,BMW129,2026-07-28 18:08:27.761731,15,54,107,70375,F001
EVT00546,BMW097,2026-04-29 08:08:27.761740,101,62,85,120732,F003
EVT00547,BMW069,2026-05-04 09:08:27.761749,60,84,57,219469,F003
EVT00548,BMW130,2026-06-13 14:08:27.761759,146,91,72,27405,
EVT00549,BMW007,2026-09-10 20:08:27.761768,37,37,100,194758,F003
EVT00550,BMW189,2026-09-16 22:08:27.761777,130,60,103,108494,F002
EVT00551,BMW199,2026-06-02 12:08:27.761786,6,24,106,145427,F003
EVT00552,BMW123,2026-06-21 12:08:27.761795,123,86,85,10299,
EVT00553,BMW047,2026-03-13 14:08:27.761804,126,27,81,62270,F005
EVT00554,BMW193,2026-04-22 09:08:27.761814,118,22,86,165891,F002
EVT00555,BMW199,2026-04-02 02:08:27.761823,169,45,55,110627,F002
EVT00556,BMW120,2026-07-30 23:08:27.761832,89,12,88,134756,F004
EVT00557,BMW038,2026-05-06 04:08:27.761842,98,42,89,119991,F003
EVT00558,BMW170,2026-05-16 04:08:27.761996,7,48,103,107354,F002
EVT00559,BMW145,2026-06-14 06:08:27.762010,158,53,93,30519,F001
EVT00560,BMW134,2026-04-17 04:08:27.762019,5,33,69,198118,
EVT00561,BMW135,2026-03-29 11:08:27.762028,170,43,71,45204,F005
EVT00562,BMW198,2026-06-18 03:08:27.762037,143,45,59,207398,F005
EVT00563,BMW125,2026-05-13 01:08:27.762046,171,32,66,171194,F002
EVT00564,BMW029,2026-03-09 07:08:27.762055,149,92,105,95563,
EVT00565,BMW190,2026-08-24 02:08:27.762065,170,77,55,76316,F005
EVT00566,BMW101,2026-03-21 08:08:27.762074,104,21,101,138708,F004
EVT00567,BMW028,2026-08-19 18:08:27.762084,25,26,66,42857,F004
EVT00568,BMW101,2026-04-05 20:08:27.762094,12,97,56,223184,F003
EVT00569,BMW149,2026-06-27 08:08:27.762103,151,81,104,112570,
EVT00570,BMW015,2026-06-12 03:08:27.762112,55,70,62,58135,F003
EVT00571,BMW039,2026-03-23 04:08:27.762121,44,83,110,75284,F004
EVT00572,BMW024,2026-05-27 13:08:27.762130,143,99,54,57226,
EVT00573,BMW096,2026-04-29 05:08:27.762139,18,24,80,151850,F004
EVT00574,BMW014,2026-06-24 12:08:27.762149,126,37,77,41685,
EVT00575,BMW179,2026-06-28 21:08:27.762158,176,54,97,101454,F004
EVT00576,BMW178,2026-05-28 12:08:27.762167,62,86,67,187848,F002
EVT00577,BMW135,2026-05-28 10:08:27.762176,54,22,53,179400,F005
EVT00578,BMW169,2026-03-09 05:08:27.762185,27,54,75,166917,F004
EVT00579,BMW111,2026-08-03 07:08:27.762194,71,28,85,142528,F003
EVT00580,BMW180,2026-04-20 07:08:27.762203,149,76,87,156824,F002
EVT00581,BMW165,2026-07-08 20:08:27.762212,12,67,59,145629,
EVT00582,BMW180,2026-06-06 02:08:27.762222,149,53,66,108660,F005
EVT00583,BMW037,2026-07-26 07:08:27.762232,48,36,88,152552,F004
EVT00584,BMW130,2026-07-19 11:08:27.762241,118,83,99,40210,F001
EVT00585,BMW090,2026-03-17 15:08:27.762250,100,97,90,93766,F002
EVT00586,BMW053,2026-08-19 22:08:27.762259,12,51,100,25427,
EVT00587,BMW014,2026-08-11 04:08:27.762268,43,57,50,26907,F004
EVT00588,BMW162,2026-05-06 03:08:27.762277,33,99,51,151114,F001
EVT00589,BMW092,2026-07-20 03:08:27.762286,54,34,85,184666,F003
EVT00590,BMW026,2026-07-20 22:08:27.762295,124,76,110,111011,F001
EVT00591,BMW171,2026-08-19 10:08:27.762304,131,67,83,134332,F002
EVT00592,BMW115,2026-05-23 10:08:27.762314,170,42,103,100451,F004
EVT00593,BMW033,2026-09-09 06:08:27.762322,9,25,89,98190,F002
EVT00594,BMW073,2026-07-08 14:08:27.762332,165,49,54,199751,
EVT00595,BMW069,2026-05-11 05:08:27.762342,110,94,70,53684,
EVT00596,BMW016,2026-08-08 17:08:27.762351,128,66,93,245859,F002
EVT00597,BMW111,2026-09-08 17:08:27.762361,21,18,80,13183,
EVT00598,BMW010,2026-03-25 18:08:27.762369,106,10,107,141115,F004
EVT00599,BMW038,2026-08-16 03:08:27.762379,130,89,73,15808,F001
EVT00600,BMW163,2026-03-11 15:08:27.762388,83,54,69,64240,F002
EVT00601,BMW070,2026-04-24 03:08:27.762398,67,50,86,11814,F001
EVT00602,BMW048,2026-08-28 22:08:27.762408,151,99,58,52921,
EVT00603,BMW194,2026-04-06 00:08:27.762418,165,18,74,141461,F002
EVT00604,BMW118,2026-06-28 03:08:27.762428,116,85,55,211089,F001
EVT00605,BMW152,2026-02-23 14:08:27.762437,77,51,66,27651,F001
EVT00606,BMW127,2026-03-18 14:08:27.762446,159,99,68,246925,F003
EVT00607,BMW179,2026-08-15 05:08:27.762456,53,92,75,99753,F004
EVT00608,BMW015,2026-05-31 20:08:27.762465,105,28,102,138965,
EVT00609,BMW142,2026-06-26 00:08:27.762474,56,96,100,164234,
EVT00610,BMW171,2026-03-27 02:08:27.762484,31,96,81,163752,F004
EVT00611,BMW155,2026-08-20 01:08:27.762493,82,48,62,88967,F005
EVT00612,BMW162,2026-08-12 10:08:27.762534,81,27,77,130429,F004
EVT00613,BMW107,2026-08-25 01:08:27.762543,165,58,109,115270,F004
EVT00614,BMW024,2026-06-27 19:08:27.762553,17,32,55,162532,F004
EVT00615,BMW150,2026-08-19 02:08:27.762562,107,50,83,62897,F005
EVT00616,BMW009,2026-08-29 09:08:27.762572,18,66,85,32400,F004
EVT00617,BMW087,2026-07-04 02:08:27.762581,47,53,102,151913,F002
EVT00618,BMW099,2026-08-12 08:08:27.762592,22,72,52,176743,F001
EVT00619,BMW179,2026-05-07 06:08:27.762602,179,51,53,130228,F003
EVT00620,BMW099,2026-08-05 07:08:27.762611,58,96,58,36698,F005
EVT00621,BMW129,2026-03-20 12:08:27.762620,77,78,58,32614,F004
EVT00622,BMW072,2026-05-27 13:08:27.762630,52,75,57,208046,F001
EVT00623,BMW045,2026-09-11 14:08:27.762639,16,52,70,159202,F001
EVT00624,BMW113,2026-06-19 18:08:27.762649,123,95,72,216283,F002
EVT00625,BMW136,2026-03-11 20:08:27.762658,96,10,106,233634,F002
EVT00626,BMW193,2026-06-15 09:08:27.762667,30,80,71,208863,F002
EVT00627,BMW015,2026-04-15 21:08:27.762677,88,12,72,55282,F005
EVT00628,BMW123,2026-05-26 22:08:27.762687,141,52,58,90512,F002
EVT00629,BMW032,2026-09-08 21:08:27.762696,55,54,74,227524,F004
EVT00630,BMW116,2026-05-24 19:08:27.762706,179,27,108,53538,F001
EVT00631,BMW170,2026-06-21 06:08:27.762716,8,81,108,70586,F003
EVT00632,BMW173,2026-04-22 04:08:27.762725,136,97,82,126262,F001
EVT00633,BMW041,2026-08-04 11:08:27.762734,163,41,91,66511,
EVT00634,BMW026,2026-04-26 21:08:27.762744,165,11,60,118680,F004
EVT00635,BMW178,2026-04-11 19:08:27.762754,147,97,51,178871,F001
EVT00636,BMW040,2026-06-15 16:08:27.762764,12,55,60,73559,F004
EVT00637,BMW040,2026-07-22 15:08:27.762775,34,58,71,33424,F002
EVT00638,BMW043,2026-07-01 00:08:27.762785,46,100,97,102154,F002
EVT00639,BMW069,2026-02-26 13:08:27.762795,142,49,106,61842,F001
EVT00640,BMW044,2026-05-25 12:08:27.762805,111,23,69,227393,F005
EVT00641,BMW160,2026-06-21 11:08:27.762814,98,93,75,97988,
EVT00642,BMW159,2026-04-01 13:08:27.762824,71,14,106,122812,F005
EVT00643,BMW078,2026-07-09 01:08:27.762834,172,57,87,66611,
EVT00644,BMW079,2026-04-22 13:08:27.762843,56,59,99,131034,F003
EVT00645,BMW014,2026-04-25 06:08:27.762853,175,49,82,39146,F002
EVT00646,BMW144,2026-03-30 21:08:27.762862,120,61,61,163286,F004
EVT00647,BMW013,2026-04-29 19:08:27.762871,163,13,69,213837,F001
EVT00648,BMW133,2026-04-01 05:08:27.762880,81,13,86,77876,F004
EVT00649,BMW073,2026-03-16 12:08:27.762890,176,88,66,59079,F002
EVT00650,BMW158,2026-05-11 18:08:27.762900,69,54,55,62441,F003
EVT00651,BMW148,2026-05-02 04:08:27.762909,99,87,103,93092,F003
EVT00652,BMW056,2026-07-04 13:08:27.762919,12,44,58,48290,F004
EVT00653,BMW184,2026-07-19 10:08:27.762929,86,44,85,74077,F003
EVT00654,BMW073,2026-03-08 19:08:27.762938,44,81,85,160245,
EVT00655,BMW114,2026-05-10 23:08:27.762948,84,25,105,156271,F003
EVT00656,BMW090,2026-04-16 23:08:27.762959,3,64,77,163239,
EVT00657,BMW004,2026-07-15 10:08:27.762968,68,30,102,15061,F005
EVT00658,BMW056,2026-07-27 04:08:27.762978,12,58,73,54573,F005
EVT00659,BMW121,2026-08-17 11:08:27.762988,137,82,99,69829,
EVT00660,BMW013,2026-09-08 12:08:27.762997,153,71,79,114625,F004
EVT00661,BMW060,2026-06-24 20:08:27.763006,88,85,91,238296,
EVT00662,BMW174,2026-04-07 17:08:27.763016,125,44,74,82341,
EVT00663,BMW040,2026-09-12 19:08:27.763026,116,58,60,165988,F004
EVT00664,BMW039,2026-04-18 19:08:27.763036,173,75,57,92489,F003
EVT00665,BMW044,2026-05-28 08:08:27.763045,38,29,96,75532,F002
EVT00666,BMW033,2026-06-04 00:08:27.763054,69,64,58,67478,F001
EVT00667,BMW082,2026-09-02 09:08:27.763065,170,89,54,113731,F002
EVT00668,BMW103,2026-07-21 15:08:27.763074,13,30,81,219151,F003
EVT00669,BMW107,2026-04-30 21:08:27.763084,2,39,56,108111,F003
EVT00670,BMW172,2026-04-03 12:08:27.763093,72,61,87,184204,
EVT00671,BMW152,2026-09-16 23:08:27.763103,63,73,102,109616,F004
EVT00672,BMW103,2026-06-25 21:08:27.763112,18,28,59,51122,F005
EVT00673,BMW098,2026-07-28 01:08:27.763121,173,90,76,51705,
EVT00674,BMW038,2026-09-03 02:08:27.763133,32,15,100,240139,
EVT00675,BMW047,2026-08-20 01:08:27.763142,23,13,67,215979,F003
EVT00676,BMW016,2026-07-14 14:08:27.763151,18,88,75,93308,F002
EVT00677,BMW018,2026-05-09 15:08:27.763161,14,22,62,236724,F003
EVT00678,BMW031,2026-07-23 05:08:27.763170,108,44,63,167643,F004
EVT00679,BMW199,2026-08-28 16:08:27.763180,25,85,107,106264,
EVT00680,BMW128,2026-04-25 13:08:27.763191,36,15,92,142035,F005
EVT00681,BMW151,2026-08-10 23:08:27.763201,118,29,67,234716,F001
EVT00682,BMW166,2026-05-20 10:08:27.763210,19,12,74,90539,F004
EVT00683,BMW150,2026-07-21 18:08:27.763220,11,63,74,91763,F002
EVT00684,BMW175,2026-08-03 20:08:27.763229,118,80,52,169835,F002
EVT00685,BMW055,2026-06-11 13:08:27.763239,170,51,79,98200,F001
EVT00686,BMW200,2026-05-16 20:08:27.763249,127,11,99,29306,
EVT00687,BMW076,2026-04-03 16:08:27.763259,8,95,73,225864,F003
EVT00688,BMW072,2026-09-16 00:08:27.763269,158,53,52,73211,F002
EVT00689,BMW034,2026-05-03 16:08:27.763309,140,13,87,158743,F002
EVT00690,BMW177,2026-04-10 16:08:27.763319,174,50,71,77994,F004
EVT00691,BMW155,2026-08-16 13:08:27.763329,123,45,108,221662,F001
EVT00692,BMW153,2026-03-19 01:08:27.763338,67,79,61,73891,F005
EVT00693,BMW174,2026-03-25 02:08:27.763348,8,30,97,216691,
EVT00694,BMW076,2026-03-04 12:08:27.763357,18,63,73,141027,F003
EVT00695,BMW012,2026-09-17 03:08:27.763367,62,89,67,180973,F002
EVT00696,BMW057,2026-05-03 23:08:27.763377,44,75,80,121278,
EVT00697,BMW152,2026-04-14 07:08:27.763386,160,83,70,16693,F005
EVT00698,BMW040,2026-08-11 07:08:27.763396,63,71,59,212121,F003
EVT00699,BMW065,2026-07-20 00:08:27.763405,97,23,110,184750,F001
EVT00700,BMW127,2026-09-13 09:08:27.763415,40,19,92,32925,F003
EVT00701,BMW016,2026-07-22 05:08:27.763424,61,85,97,200626,F001
EVT00702,BMW181,2026-06-25 00:08:27.763434,120,69,80,201142,F002
EVT00703,BMW112,2026-08-08 00:08:27.763444,122,100,55,146187,F005
EVT00704,BMW190,2026-04-17 11:08:27.763453,56,14,87,61978,F005
EVT00705,BMW088,2026-04-03 03:08:27.763463,143,39,108,167377,F003
EVT00706,BMW031,2026-07-26 14:08:27.763474,23,66,102,218163,F001
EVT00707,BMW194,2026-03-28 04:08:27.763485,120,91,67,54537,F002
EVT00708,BMW185,2026-08-15 04:08:27.763494,69,35,90,44974,
EVT00709,BMW165,2026-04-20 04:08:27.763542,3,76,69,167806,F002
