event_id,vehicle_id,vin,timestamp,battery_level,speed,temperature,latitude,longitude,quarantine_dataset,quarantine_error_type,quarantine_error_message,quarantine_validation_rule,quarantine_timestamp
EVT0047974,BMW00739,,2026-06-16 13:45:00,75.88,110.5,7.45,22.970554,-4.662392,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0048341,,WBA00000000000163,2026-06-17 20:20:00,40.16,88.5,31.5,32.040582,-10.440706,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0099044,BMW00924,WBA00000000000924,2026-12-10 21:35:00,54.52,69.14,47.28,16.277336,24.964689,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0052228,BMW00307,WBA00000000000307,2026-07-01 08:15:00,21.74,84.3,41.6,10.021156,3.771315,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0096882,BMW00600,WBA00000000000600,0000-00-00,89.69,140.94,15.57,46.800585,-16.222238,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0073573,BMW00790,WBA00000000000790,2026-09-13 11:00:00,34.52,24.59,0.42,39.90522,123.851922,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0036646,BMW00710,WBA00000000000710,2026-05-08 05:45:00,72.71,100.97,52.06,45.921171,-45.794699,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0077554,BMW00551,WBA00000000000551,2026-09-27 06:45:00,33.85,39.39,26.59,45.209663,110.026531,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0059286,BMW00067,INVALIDVIN,2026-07-25 20:25:00,95.07,142.07,39.55,13.59844,64.018021,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0067390,BMW00285,WBA00000000000285,2026-08-22 23:45:00,30.75,68.69,19.87,33.390381,131.297473,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0088947,BMW00672,WBA00000000000672,2026-11-05 20:10:00,20.34,57.85,35.56,33.917611,-96.279752,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0018940,BMW00333,WBA00000000000333,2026-03-07 18:15:00,164.38,142.17,11.82,44.114355,-38.732265,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0009062,BMW00001,WBA00000000000001,31-02-2026,81.94,103.57,27.27,40.102431,-74.714178,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0068894,,WBA00000000000543,2026-08-28 05:05:00,34.74,120.97,29.14,54.504902,82.403608,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0094493,BMW00724,WBA00000000000724,,22.81,144.83,11.09,21.580784,-72.464648,telemetry,NULL_VALUE|INVALID_DATE,Null values in: timestamp | Invalid date in: timestamp,NULL_VALUE|INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0010933,,WBA00000000000678,2026-02-07 23:00:00,48.18,135.32,12.77,50.607044,-19.514871,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0031243,BMW00804,INVALIDVIN,2026-04-19 11:30:00,95.14,150.54,36.41,23.527072,-119.825625,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0019101,BMW00381,WBA00000000000381,2026-03-08 07:40:00,70.71,92.94,,18.792692,0.023926,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0084303,,WBA00000000000614,2026-10-20 17:10:00,34.62,139.88,30.85,46.292798,103.173168,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0022697,FAKE00014,WBA00000000000352,2026-03-20 19:20:00,91.75,23.36,51.59,15.399661,19.369863,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0037962,BMW00686,WBA00000000000686,2026-05-12 19:25:00,79.35,49.2,20.88,42.020754,-96.355482,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0041831,BMW00161,WBA00000000000161,2026/99/99,68.4,19.27,40.82,11.009629,69.751088,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0009145,BMW00613,WBA00000000000613,2026-02-01 18:00:00,116.39,100.99,38.29,16.30282,10.579191,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0090008,BMW00390,WBA00000000000390,2026-11-09 12:35:00,92.32,32.09,50.95,36.275229,-54.077299,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0049959,BMW00961,WBA000,2026-06-23 11:10:00,79.31,88.52,13.26,34.589448,-81.121065,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0066322,,WBA000,2026-08-19 06:45:00,85.9,145.84,12.87,19.825628,-69.766925,telemetry,NULL_VALUE|INVALID_VIN|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Invalid or missing VIN | Referential integrity violation,NULL_VALUE|INVALID_VIN|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0023173,BMW00750,WBA00000000000750,2026-03-22 11:00:00,79.13,155.95,25.41,20.878617,90.204148,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0096868,BMW00104,WBA00000000000104,2026-12-03 08:15:00,41.14,110.16,51.44,16.784632,-116.664679,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0020719,,WBA00000000000185,2026-03-13 22:30:00,53.05,145.73,19.22,13.947463,-108.422692,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0079734,BMW00805,WBA00000000000805,not-a-date,20.82,77.18,19.15,10.084405,0.686631,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0087964,BMW00847,,2026-11-02 10:15:00,94.8,47.52,30.27,28.299888,23.923171,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0064212,BMW00203,WBA00000000000203,2026-08-11 22:55:00,80.89,138.33,14.55,17.38613,105.363528,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0087212,BMW00183,,2026-10-30 19:35:00,53.02,77.96,49.33,40.829046,-45.428965,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0001087,BMW00445,,2026-01-04 18:30:00,92.35,118.33,51.37,12.389302,146.973975,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0006556,BMW00549,WBA00000000000549,2026-01-23 18:15:00,196.91,92.0,19.25,17.956207,-90.413797,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0084201,FAKE00022,WBA00000000000900,2026-10-20 08:40:00,58.29,141.34,31.81,52.251847,-79.77909,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0091645,FAKE00013,WBA00000000000287,2026-11-15 05:00:00,74.14,114.73,53.2,35.131299,69.594921,telemetry,DUPLICATE_RECORD|REFERENTIAL_INTEGRITY,Duplicate record detected | Referential integrity violation,DUPLICATE_RECORD|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0007850,BMW00081,INVALIDVIN,2026-01-28 06:05:00,55.97,65.45,11.76,23.762616,74.563765,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0037538,BMW00941,WBA00000000000941,2026-05-11 08:05:00,50.8,151.44,2.94,12.054326,-103.889536,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0018215,BMW00068,WBA00000000000068,2026-03-05 05:50:00,11.55,31.35,20.6,41.345638,2.653299,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0032904,,WBA00000000000395,2026-04-25 05:55:00,55.26,118.8,28.74,44.903968,-101.278223,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0065990,BMW00116,,2026-08-18 03:05:00,16.55,52.7,37.7,15.200995,-39.495598,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0050975,BMW00877,WBA00000000000877,31-02-2026,95.17,43.36,35.68,40.210533,74.862719,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0099652,BMW00574,WBA00000000000574,2026-15-40 99:99:99,67.57,43.24,2.87,41.073329,-76.269102,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0027842,BMW00987,,2026-04-07 16:05:00,20.32,4.13,4.75,15.494456,136.410424,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0055299,,WBA00000000000087,2026-07-12 00:10:00,68.04,127.75,32.09,23.310269,-105.462173,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0092967,BMW00287,WBA00000000000287,2026-15-40 99:99:99,36.27,109.67,22.93,13.761618,100.142056,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0058988,BMW00528,,2026-07-24 19:35:00,55.03,26.17,33.7,12.526914,-15.689126,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0065080,BMW00507,WBA00000000000507,2026-08-14 23:15:00,48.97,40.17,52.79,27.203596,90.961466,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0053589,BMW00171,WBA00000000000171,2026-07-06 01:40:00,13.74,148.93,-80.0,31.289853,-12.43832,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0066638,BMW00775,WBA00000000000775,2026-08-20 09:05:00,-29.44,144.82,53.15,30.889427,25.317306,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0055645,BMW00822,WBA00000000000822,2026-07-13 05:00:00,46.65,37.89,150.0,39.721247,139.630501,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0095183,BMW00747,,2026-11-27 11:50:00,75.56,23.68,20.02,46.463587,121.16258,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0030549,BMW00873,WBA000,2026-04-17 01:40:00,65.3,0.73,-5.45,48.593402,-71.400418,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0076557,BMW00991,WBA00000000000991,2026-09-23 19:40:00,160.76,121.79,17.25,49.820951,9.146273,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0065938,BMW00069,OPRMOC0K7Z,2026-08-17 22:45:00,47.29,42.2,19.62,24.704809,-11.092076,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0055623,BMW00895,,2026-07-13 03:10:00,70.37,39.29,29.42,27.919325,28.630775,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0098589,BMW00443,,2026-12-09 07:40:00,71.43,94.74,-3.75,45.917507,-56.144487,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0000045,BMW00809,WBA00000000000809,2026-01-01 03:40:00,17.01,38.95,21.39,47.375666,-71.764087,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0024883,BMW00175,WBA00000000000175,0000-00-00,18.69,119.73,23.34,52.747569,-27.440932,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0043394,BMW00888,WBA00000000000888,2026-05-31 16:05:00,94.09,83.53,17.76,15.454023,-119.387892,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0097562,BMW00515,WBA00000000000515,2026-12-05 18:05:00,81.6,37.2,28.38,8.689948,-71.115147,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0059175,BMW00718,WBA00000000000718,2026-07-25 11:10:00,-7.6,36.57,8.0,44.193648,-14.660627,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0041317,BMW00658,WBA00000000000658,,91.49,117.2,49.25,29.255693,142.345506,telemetry,NULL_VALUE|INVALID_DATE,Null values in: timestamp | Invalid date in: timestamp,NULL_VALUE|INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0051257,BMW00317,WBA00000000000317,2026-06-27 23:20:00,90.92,51.06,17.35,10.847471,70.633092,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0060964,BMW00261,INVALID_VIN,2026-07-31 16:15:00,68.61,112.97,-9.08,16.039222,-25.059331,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0088024,,WBA00000000000239,2026-11-02 15:15:00,18.94,9.58,8.34,15.006615,-92.373391,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0098270,BMW00025,,2026-12-08 05:05:00,49.35,65.78,29.92,25.47083,58.958793,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0077887,BMW00490,WBA00000000000490,2026-09-28 10:30:00,15.76,66.61,38.56,16.395711,46.076711,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0091340,BMWX00054,WBA00000000000309,2026-11-14 03:35:00,54.26,115.85,31.95,51.01234,140.881446,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0074848,BMW00640,,2026-09-17 21:15:00,37.83,40.47,37.39,34.092869,48.685014,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0088723,BMW00782,,2026-11-05 01:30:00,85.99,52.89,33.63,25.822243,65.756403,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0013771,BMW00749,WBA00000000000749,2026-02-17 19:30:00,,55.06,-3.62,50.469376,134.2625,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0052274,BMW00919,WBA00000000000919,2026-07-01 12:05:00,30.7,118.44,44.75,34.879363,71.801777,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0042905,BMW00486,WBA00000000000486,2026-05-29 23:20:00,38.33,44.9,25.25,25.569884,-46.550046,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0058393,,WBA00000000000534,2026-07-22 18:00:00,66.09,111.0,-8.15,18.625829,58.867017,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0047551,,WBA00000000000152,2026-06-15 02:30:00,63.6,4.84,51.9,20.631935,-21.188176,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0022734,BMW00612,WBA00000000000612,2026-03-20 22:25:00,48.05,51.91,12.76,35.672984,87.685788,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0001833,BMW00436,WBA00000000000436,2026-01-07 08:40:00,180.0,16.9,15.74,21.597339,-18.51822,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0086918,FAKE00006,WBA00000000000222,2026-10-29 19:05:00,16.04,155.05,12.3,17.563329,70.573562,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0001620,BMW00072,WBA00000000000072,2026-01-06 14:55:00,70.54,49.47,10.46,12.268831,40.416836,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0025955,BMW00942,,2026-04-01 02:50:00,41.79,128.5,42.56,12.104746,44.599023,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0039461,BMW00810,WBA00000000000810,2026-05-18 00:20:00,22.47,0.31,11.98,25.228176,-79.103797,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0068589,BMW00077,,2026-08-27 03:40:00,75.03,138.68,54.74,39.342277,0.117404,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0007493,,WBA00000000000256,2026-01-27 00:20:00,75.18,108.13,-7.97,13.218507,-66.182198,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0094696,BMWX00034,WBA00000000000843,2026-11-25 19:15:00,65.01,102.32,-3.19,15.148729,-79.218131,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0064870,BMW00303,WBA00000000000303,2026-08-14 05:45:00,,108.33,36.78,41.031147,148.928535,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0076626,BMW00296,,2026-09-24 01:25:00,54.09,62.08,46.55,18.536301,-71.435888,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0037944,,WBA00000000000647,2026-05-12 17:55:00,86.26,99.6,18.26,53.877523,51.442386,telemetry,NULL_VALUE|DUPLICATE_RECORD|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Duplicate record detected | Referential integrity violation,NULL_VALUE|DUPLICATE_RECORD|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0063759,BMW00851,INVALID_VIN,2026-08-10 09:10:00,35.53,152.28,33.95,39.982958,73.706924,telemetry,DUPLICATE_RECORD|INVALID_VIN,Duplicate record detected | Invalid or missing VIN,DUPLICATE_RECORD|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0035727,BMW00903,WBA00000000000903,2026-05-05 01:10:00,90.76,91.12,22.12,29.416373,139.968767,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0043154,BMW00689,WBA00000000000689,2026-05-30 20:05:00,187.02,152.52,13.88,40.763974,73.094519,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0049720,BMW00133,WBA00000000000133,2026-06-22 15:15:00,88.58,30.21,32.19,42.956321,-116.267822,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0008379,,WBA00000000000459,2026-01-30 02:10:00,57.2,116.96,18.21,16.606525,-85.405573,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0090268,BMW00545,WBA00000000000545,2026-11-10 10:15:00,189.76,91.79,7.99,32.461378,99.078038,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0010940,BMW00043,WBA00000000000043,2026/99/99,95.66,100.46,10.25,12.231797,57.311865,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0049675,BMW00617,INVALIDVIN,2026-06-22 11:30:00,26.18,21.18,7.45,24.100655,117.10141,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0067711,,WBA00000000000621,2026-08-24 02:30:00,87.05,72.47,7.53,40.553908,-19.15676,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0051403,BMW00042,,2026-06-28 11:30:00,91.93,71.9,5.13,11.33764,-60.98904,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0093919,BMW00597,WBA00000000000597,2026-11-23 02:30:00,89.59,116.7,10.67,38.638598,-32.632049,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0085963,BMW00420,WBA00000000000420,2026-10-26 11:30:00,32.23,141.06,-8.84,43.355819,69.89434,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0070571,BMW00739,INVALIDVIN,2026-09-03 00:50:00,10.48,57.96,-8.28,48.368609,-100.737814,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0087616,BMW00925,WBA00000000000925,2026-11-01 05:15:00,-25.0,84.09,46.31,25.804939,-6.436613,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0013619,BMW00923,WBA00000000000923,2026-15-40 99:99:99,91.42,12.12,18.51,27.278976,-82.707033,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
BAD00043,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0049098,BMW00986,INVALID_VIN,2026-06-20 11:25:00,45.03,111.26,20.32,13.383082,27.082207,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0016216,BMW00935,123456789,2026-02-26 07:15:00,37.74,140.81,-9.37,52.260765,-88.402219,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
BAD00054,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0066164,BMW00907,WBA00000000000907,2026-08-18 17:35:00,101.94,91.24,37.35,25.600191,-117.348939,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
