dealer_id,model,region,month,sales,current_inventory,previous_month_sales,inventory_30_days_ago
99,iX,South,2,2,99,20,89
105,4 Series,West,2,27,96,13,11
30,X5,Central,2,32,5,8,45
17,X5,North,2,28,39,1,52
113,iX,East,2,34,76,30,21
62,X7,East,2,12,99,42,37
84,i7,Central,2,7,67,27,73
112,X3,North,2,29,51,16,39
217,4 Series,East,2,24,27,3,42
86,2 Series,East,2,2,7,1,18
141,7 Series,Central,2,5,69,19,51
187,7 Series,South,2,27,40,5,94
19,X1,West,2,40,72,41,7
177,iX,East,2,21,73,43,18
100,iX,South,2,45,11,14,41
140,i7,West,2,15,43,18,79
189,i4,North,2,21,30,18,85
233,X3,East,2,13,50,42,10
147,X7,West,2,35,86,6,54
76,2 Series,Central,2,47,57,39,31
9,4 Series,South,2,24,12,41,34
199,2 Series,West,2,13,94,38,80
28,iX,South,2,40,67,48,27
206,X1,West,2,4,97,21,70
223,X7,North,2,9,7,5,18
128,2 Series,North,2,41,3,2,48
52,iX3,West,2,17,12,46,84
83,i7,South,2,31,59,46,25
250,X3,West,2,15,35,30,49
111,X1,East,2,5,80,37,54
144,iX1,West,2,38,6,36,73
117,iX1,East,2,25,3,10,12
69,X3,Central,2,27,96,8,89
99,X7,South,2,23,83,13,72
140,i4,Central,2,41,76,5,98
25,X5,North,2,49,76,24,9
180,iX1,Central,2,47,87,5,14
123,i7,North,2,1,67,42,19
213,5 Series,West,2,1,97,18,70
228,X7,North,2,8,11,41,49
53,X7,East,2,21,93,31,80
151,2 Series,North,2,16,91,34,69
144,X1,Central,2,25,85,3,94
57,iX1,East,2,12,28,3,89
39,X1,North,2,42,9,11,41
109,iX,North,2,8,63,21,17
181,i4,South,2,32,84,41,96
42,iX1,North,2,39,81,31,75
186,iX3,West,2,5,40,33,45
167,2 Series,East,2,1,30,19,44
142,3 Series,Central,2,46,81,1,72
223,iX3,East,2,9,14,16,9
122,X5,East,2,14,70,11,33
133,X7,East,2,17,83,30,74
163,iX3,East,2,42,13,44,51
215,5 Series,West,2,40,98,9,78
221,2 Series,East,2,35,79,8,49
235,7 Series,East,2,25,58,30,44
75,X3,East,2,26,41,3,25
146,3 Series,West,2,35,17,15,65
239,iX1,Central,2,44,23,39,81
76,7 Series,North,2,21,48,3,34
9,iX1,South,2,12,67,37,55
74,2 Series,East,2,12,24,20,10
186,iX,South,2,40,96,39,64
236,2 Series,East,2,14,11,19,36
145,iX,West,2,40,48,42,27
230,i5,North,2,11,7,46,25
7,2 Series,South,2,11,52,4,3
174,iX1,South,2,37,16,24,62
141,i5,West,2,30,67,21,80
168,iX3,South,2,19,87,19,27
170,3 Series,South,2,17,58,5,10
137,iX1,South,2,25,45,20,29
178,5 Series,West,2,23,12,33,49
27,5 Series,South,2,3,52,45,54
122,X1,West,2,20,55,2,49
194,X7,North,2,16,15,8,43
5,7 Series,Central,2,35,86,21,57
29,iX1,East,2,12,23,17,4
165,i7,South,2,5,67,9,68
166,3 Series,West,2,7,79,45,45
83,2 Series,West,2,48,52,33,82
136,2 Series,North,2,13,40,37,76
240,iX1,Central,2,30,98,26,33
109,iX1,North,2,13,47,18,84
65,X7,East,2,23,13,36,11
86,2 Series,North,2,35,9,13,70
244,iX1,East,2,19,85,32,47
145,X3,Central,2,33,88,44,26
71,7 Series,North,2,31,30,39,74
217,X5,West,2,45,64,28,3
45,iX1,West,2,1,34,45,62
132,X1,South,2,31,22,21,6
36,iX,North,2,37,48,41,92
70,iX,East,2,4,44,37,18
159,X3,Central,2,27,37,28,31
19,2 Series,Central,2,42,56,17,60
189,i7,West,2,32,28,33,14
108,i4,South,2,2,24,16,29
182,2 Series,Central,2,33,89,25,75
167,i5,North,2,2,55,20,51
91,X5,Central,2,19,31,30,64
202,3 Series,East,2,27,54,20,50
90,X7,South,2,23,81,45,64
19,X3,South,2,11,12,39,38
39,X7,South,2,18,36,13,37
126,2 Series,South,2,2,75,28,69
195,3 Series,East,2,10,45,49,41
173,X1,Central,2,35,3,18,12
141,iX,East,2,34,27,8,41
242,4 Series,North,2,34,94,49,53
220,iX3,West,2,33,19,8,94
126,X1,West,2,44,35,31,96
58,iX1,North,2,22,1,35,21
148,X7,East,2,29,25,2,10
220,iX,East,2,26,95,32,71
200,i4,West,2,8,4,5,68
61,X7,North,2,35,95,29,22
127,X1,West,2,18,30,30,13
105,7 Series,South,2,6,86,32,87
167,7 Series,North,2,28,90,32,5
1,X5,South,2,4,57,16,50
131,i5,Central,2,38,24,13,17
205,iX3,North,2,13,65,23,90
92,X7,South,2,34,38,44,62
190,X1,East,2,14,8,1,71
249,X1,East,2,37,47,12,6
191,X5,West,2,41,34,30,44
113,2 Series,Central,2,3,57,38,48
153,iX1,South,2,26,67,19,12
56,7 Series,Central,2,38,24,17,57
161,iX3,North,2,17,33,29,20
166,iX,North,2,14,38,45,88
117,7 Series,South,2,35,42,12,48
134,X3,West,2,29,12,31,1
58,iX,North,2,1,78,14,98
44,iX1,West,2,9,70,34,36
173,i5,North,2,5,5,2,65
160,i4,Central,2,5,1,47,70
173,2 Series,North,2,6,65,48,53
61,i4,South,2,42,50,14,26
47,iX3,West,2,32,5,6,14
149,X5,West,2,5,47,43,1
80,3 Series,South,2,15,96,4,15
118,X5,Central,2,9,28,33,20
213,X3,East,2,46,87,47,94
203,i4,West,2,15,8,8,97
229,X5,West,2,14,32,38,23
164,X3,Central,2,41,4,11,32
227,X1,North,2,47,45,14,19
147,iX1,West,2,8,79,19,20
20,4 Series,South,2,13,97,17,18
185,3 Series,Central,2,36,39,13,88
146,X7,Central,2,10,77,46,18
47,iX,South,2,17,85,37,54
233,X5,Central,2,6,62,10,97
49,3 Series,Central,2,35,61,12,41
14,X7,Central,2,14,77,46,75
143,3 Series,North,2,16,57,12,98
159,7 Series,Central,2,42,30,18,49
1,4 Series,West,2,11,96,40,42
117,X5,North,2,14,63,5,57
54,i7,West,2,40,9,22,38
118,X7,West,2,40,32,41,46
3,7 Series,Central,2,6,82,3,32
144,iX1,Central,2,40,68,47,52
215,iX1,Central,2,16,41,43,64
185,iX,East,2,46,14,4,89
203,3 Series,North,2,14,8,49,40
12,X3,West,2,35,26,40,77
74,i4,West,2,42,67,48,96
224,5 Series,East,2,5,31,23,64
16,iX1,West,2,7,35,3,28
200,X5,East,2,46,62,46,67
102,X5,South,2,41,53,20,54
204,2 Series,North,2,36,32,41,21
152,7 Series,East,2,18,87,32,85
156,i4,Central,2,13,49,31,88
117,4 Series,Central,2,30,85,40,24
8,iX3,South,2,12,98,1,49
122,5 Series,East,2,49,95,3,95
92,4 Series,Central,2,10,97,11,57
164,iX3,West,2,11,16,14,79
90,5 Series,West,2,49,84,45,15
136,iX3,South,2,47,78,24,72
186,5 Series,North,2,7,56,45,76
60,X3,East,2,40,46,32,43
178,iX1,East,2,18,26,15,96
28,X3,South,2,42,84,40,84
220,7 Series,Central,2,1,84,17,15
101,X7,West,2,42,18,42,59
41,3 Series,South,2,43,69,31,15
228,iX3,West,2,20,83,46,63
192,4 Series,North,2,49,43,25,64
155,X1,South,2,2,85,14,52
246,iX3,Central,2,21,32,12,53
191,5 Series,Central,2,47,63,39,74
145,i5,East,2,14,47,44,33
201,X1,Central,2,11,82,31,22
161,i4,South,2,27,4,42,6
245,5 Series,North,2,2,5,12,91
212,iX1,East,2,46,8,25,76
205,iX3,Central,2,25,26,28,99
220,X1,North,2,11,71,8,95
240,X3,North,2,6,13,41,32
157,X3,South,2,19,90,7,42
141,X7,South,2,47,87,5,53
46,X3,North,2,30,32,31,12
35,iX,East,2,31,87,2,37
134,3 Series,West,2,19,57,42,90
82,iX,East,2,14,74,6,52
115,4 Series,North,2,23,30,2,55
197,X1,West,2,16,66,27,9
47,X3,West,2,19,4,44,78
153,4 Series,East,2,40,63,18,23
194,X5,East,2,18,22,49,45
10,iX,West,2,23,27,14,37
56,2 Series,East,2,4,54,3,54
30,X3,Central,2,20,65,12,16
242,iX,West,2,6,1,24,40
109,i7,North,2,41,56,3,71
5,X5,East,2,14,52,22,53
119,i5,East,2,23,80,12,64
248,i4,West,2,30,1,34,39
33,3 Series,West,2,29,83,26,25
118,iX3,Central,2,37,59,32,10
65,iX1,East,2,27,83,43,71
146,4 Series,Central,2,14,7,17,30
224,X7,South,2,21,2,1,53
239,i4,Central,2,33,80,35,46
177,iX,Central,2,32,68,46,21
11,5 Series,Central,2,39,13,20,83
85,iX3,North,2,28,54,21,1
26,X3,South,2,46,31,48,14
63,X7,West,2,45,16,19,36
217,iX,East,2,3,10,36,19
86,2 Series,East,2,38,8,43,3
59,X5,East,2,20,2,13,59
27,X7,South,2,7,54,3,58
177,2 Series,West,2,6,55,44,77
205,2 Series,South,2,26,55,5,7
161,iX,East,2,29,68,22,78
98,X7,South,2,27,99,39,78
105,i7,South,2,9,49,41,2
99,4 Series,East,2,1,61,10,5
129,iX3,South,2,4,32,33,37
149,X3,West,2,12,10,39,89
240,2 Series,Central,2,1,44,13,46
55,X5,South,2,32,69,27,18
6,7 Series,South,2,14,2,10,67
220,X7,East,2,30,68,40,15
209,X5,East,2,15,57,33,41
197,i5,West,2,5,12,30,46
95,3 Series,East,2,44,5,29,32
133,iX1,East,2,30,21,35,68
102,7 Series,Central,2,5,66,13,39
3,i7,Central,2,35,89,38,9
181,X7,Central,2,11,52,20,42
23,iX1,North,2,29,23,40,59
229,X3,Central,2,11,54,2,30
53,iX3,North,2,3,12,28,75
165,5 Series,Central,2,5,81,46,60
202,i7,Central,2,49,75,33,65
202,iX3,Central,2,13,83,28,1
83,iX1,South,2,1,4,15,36
145,i5,East,2,35,67,22,14
85,X3,South,2,9,94,23,72
78,iX,North,2,47,77,31,39
201,iX1,South,2,22,75,33,94
110,X7,North,2,13,67,23,14
1,X3,Central,2,15,15,40,23
51,7 Series,East,2,25,16,8,89
173,iX,West,2,19,83,9,89
205,X1,East,2,34,27,22,43
4,X1,Central,2,1,74,18,31
190,4 Series,South,2,5,87,31,30
193,iX3,South,2,5,32,34,32
113,4 Series,West,2,27,56,37,96
232,5 Series,North,2,37,77,47,28
32,X5,Central,2,15,49,48,71
34,iX1,Central,2,44,72,26,93
92,X7,North,2,14,3,26,89
95,i5,West,2,24,37,11,51
72,X5,Central,2,32,47,21,7
39,i4,North,2,22,73,34,21
154,X3,Central,2,15,92,7,77
250,3 Series,West,2,6,75,47,41
162,iX,Central,2,12,42,39,20
182,X5,East,2,33,7,20,9
118,iX1,East,2,19,14,17,84
3,X7,West,2,17,26,7,10
123,X1,South,2,37,88,25,10
50,i5,East,2,25,88,30,31
12,5 Series,West,2,46,15,30,45
193,X3,West,2,33,61,22,16
54,iX,North,2,5,17,17,92
236,7 Series,Central,2,11,20,42,89
133,iX3,East,2,22,22,12,68
222,4 Series,East,2,2,73,38,89
222,4 Series,West,2,15,96,31,67
57,X1,East,2,4,1,40,72
145,X3,North,2,1,3,29,1
112,iX1,North,2,5,82,19,56
47,2 Series,South,2,37,46,6,22
151,i5,West,2,43,73,31,39
207,X5,Central,2,30,70,33,9
229,5 Series,East,2,1,92,35,40
85,i5,Central,2,42,13,10,21
142,7 Series,North,2,8,55,45,6
66,X7,East,2,34,23,6,48
75,3 Series,North,2,24,43,47,80
179,7 Series,East,2,24,27,20,43
103,2 Series,South,2,35,35,45,92
166,4 Series,East,2,37,52,27,13
192,X3,West,2,2,28,27,22
226,X7,Central,2,42,89,39,95
38,7 Series,Central,2,36,54,25,51
50,i4,East,2,24,99,11,99
98,iX3,West,2,49,14,15,7
82,X3,South,2,42,39,41,90
30,iX3,Central,2,22,53,23,69
79,X7,North,2,21,45,38,89
91,7 Series,East,2,36,80,35,4
179,7 Series,West,2,24,90,29,12
191,iX3,South,2,6,87,27,9
226,3 Series,Central,2,10,60,11,42
52,3 Series,West,2,20,10,44,99
249,X3,South,2,23,90,46,72
166,iX1,West,2,16,37,27,78
225,i7,South,2,10,91,26,4
216,X5,West,2,30,57,37,13
79,iX1,South,2,8,44,25,65
30,X1,South,2,47,38,20,93
247,7 Series,East,2,44,16,20,79
106,iX,West,2,6,6,15,47
51,X3,North,2,14,39,44,17
81,3 Series,Central,2,47,27,35,23
133,iX,Central,2,17,28,41,57
29,X7,South,2,4,18,32,70
132,i4,Central,2,19,82,31,36
138,X5,North,2,27,9,34,47
184,i7,East,2,39,36,40,44
145,i4,East,2,21,3,32,63
74,i4,North,2,35,24,17,56
17,iX1,North,2,28,20,30,73
84,2 Series,Central,2,41,23,13,39
216,i5,South,2,29,37,37,95
69,i5,South,2,27,51,45,17
34,i7,West,2,35,81,33,43
6,7 Series,Central,2,45,72,15,70
53,2 Series,West,2,33,61,31,81
194,iX3,South,2,12,33,37,10
205,3 Series,East,2,1,3,14,43
126,2 Series,South,2,4,1,39,58
235,7 Series,South,2,31,77,48,19
43,iX3,North,2,1,52,45,9
240,4 Series,Central,2,39,50,49,6
203,2 Series,Central,2,28,80,34,92
115,7 Series,East,2,37,51,48,74
111,i7,West,2,36,14,21,46
249,4 Series,West,2,27,95,38,42
151,X3,North,2,49,52,44,83
183,5 Series,West,2,19,88,46,15
80,4 Series,Central,2,4,96,23,90
95,X3,North,2,18,84,2,10
203,X5,North,2,6,20,14,98
118,iX,West,2,9,65,6,68
144,5 Series,North,2,33,63,48,73
8,iX,West,2,48,39,23,31
132,2 Series,Central,2,1,54,36,89
104,X3,South,2,44,88,4,41
132,i4,North,2,32,30,46,44
184,4 Series,South,2,10,54,35,82
25,X3,South,2,7,58,34,38
195,X5,West,2,37,44,27,67
96,X1,West,2,1,45,32,69
195,7 Series,North,2,33,94,47,35
155,2 Series,North,2,36,38,48,5
93,7 Series,Central,2,23,9,7,12
160,X1,East,2,44,27,17,75
178,i4,South,2,48,56,14,83
61,X3,North,2,1,54,22,39
122,7 Series,West,2,1,63,17,69
51,iX1,South,2,12,22,47,71
147,5 Series,West,2,6,98,11,28
21,X1,East,2,12,15,18,44
5,iX,West,2,25,55,14,81
210,i5,North,2,32,21,19,81
92,i4,West,2,16,99,18,33
170,i4,Central,2,42,63,27,86
61,3 Series,South,2,40,78,43,19
22,2 Series,Central,2,35,62,8,58
149,i4,Central,2,12,67,18,47
70,X5,West,2,20,86,33,78
1,iX,West,2,37,46,21,99
133,X7,West,2,25,94,20,16
233,iX3,Central,2,31,21,35,24
12,i4,East,2,7,97,1,96
90,7 Series,South,2,30,15,13,99
46,7 Series,North,2,4,73,35,60
34,3 Series,Central,2,6,39,27,48
177,iX,South,2,45,60,8,45
78,7 Series,North,2,4,88,19,59
218,i7,West,2,41,15,28,55
45,i7,South,2,26,48,49,51
155,iX1,West,2,40,56,22,81
73,i7,East,2,26,77,26,48
26,5 Series,West,2,25,64,26,11
249,5 Series,East,2,42,59,1,31
47,X7,East,2,16,11,30,61
121,2 Series,South,2,24,35,12,21
214,5 Series,East,2,42,7,48,73
239,X5,West,2,9,3,47,91
56,iX1,Central,2,3,47,9,44
94,5 Series,North,2,17,18,16,12
107,iX3,West,2,29,66,11,20
63,iX,West,2,2,71,46,42
48,4 Series,Central,2,37,67,28,94
61,5 Series,West,2,14,58,2,86
81,X3,East,2,30,2,9,64
26,X1,Central,2,42,8,29,57
36,i7,North,2,14,81,27,4
1,i4,East,2,42,67,19,70
8,iX1,West,2,29,5,14,18
113,X3,East,2,29,2,13,90
99,i5,South,2,4,7,42,56
180,2 Series,East,2,36,66,41,18
207,7 Series,Central,2,10,57,21,90
47,5 Series,South,2,10,96,25,48
127,4 Series,East,2,16,45,15,12
56,X7,East,2,19,11,20,27
214,i7,East,2,3,58,41,29
14,i5,South,2,20,98,1,84
218,X5,Central,2,20,50,18,35
28,X7,Central,2,19,58,22,96
215,iX3,East,2,49,6,24,88
78,5 Series,West,2,34,93,30,63
216,5 Series,East,2,22,47,20,67
130,3 Series,South,2,5,65,36,16
109,i7,South,2,47,54,8,46
154,X7,Central,2,29,86,2,99
14,X5,West,2,23,80,20,53
187,5 Series,North,2,3,69,41,9
56,i4,Central,2,3,31,36,98
115,X3,South,2,13,69,28,69
7,5 Series,North,2,1,7,22,79
3,2 Series,East,2,25,92,29,68
111,7 Series,Central,2,14,55,45,11
151,i4,North,2,42,57,21,52
238,iX3,North,2,1,94,34,12
107,5 Series,Central,2,48,25,1,99
239,iX3,North,2,4,10,28,47
237,i7,South,2,21,54,34,71
18,iX1,Central,2,25,18,10,62
250,X5,East,2,13,6,9,98
38,X7,South,2,32,80,49,25
227,i7,East,2,23,83,37,98
115,iX3,Central,2,45,60,49,22
15,i7,East,2,28,18,35,50
192,7 Series,South,2,7,61,3,50
217,iX3,Central,2,40,41,49,42
119,3 Series,North,2,6,64,19,65
229,7 Series,West,2,8,91,38,17
28,iX3,Central,2,16,49,14,37
202,X5,East,2,29,10,23,81
39,5 Series,South,2,27,57,15,14
185,iX3,East,2,32,42,7,55
17,7 Series,South,2,40,4,34,67
231,i7,South,2,35,70,23,39
86,X1,North,2,27,84,32,49
218,i5,South,2,3,2,26,55
126,7 Series,South,2,4,13,5,87
44,i4,East,2,3,61,25,26
25,i5,East,2,23,90,26,65
145,i7,West,2,14,30,40,99
13,X3,North,2,12,13,43,36
212,i7,Central,2,21,98,18,51
25,2 Series,Central,2,37,8,36,51
68,iX1,West,2,49,32,27,79
138,iX3,South,2,35,1,22,27
67,X5,West,2,27,88,21,4
233,X1,Central,2,5,26,44,71
109,2 Series,East,2,48,92,30,95
146,i7,North,2,35,54,49,14
111,iX3,East,2,37,2,15,6
228,iX,West,2,21,13,16,65
111,4 Series,Central,2,27,39,16,8
214,i7,South,2,39,59,10,36
34,iX,South,2,4,92,11,36
111,X3,North,2,11,17,45,51
8,X3,North,2,40,80,26,29
168,i5,North,2,14,68,40,54
113,X5,East,2,13,18,36,54
236,i4,Central,2,17,48,30,77
83,iX,East,2,11,64,10,24
42,5 Series,East,2,41,41,11,38
169,3 Series,Central,2,26,85,40,56
101,X5,South,2,41,27,48,37
6,X5,Central,2,2,26,16,87
180,i4,Central,2,38,43,27,56
26,4 Series,Central,2,8,4,30,57
64,iX,Central,2,27,82,45,95
226,X5,South,2,44,60,34,37
187,X3,North,2,30,86,8,89
184,2 Series,Central,2,41,77,7,57
59,5 Series,South,2,7,30,38,24
109,X1,West,2,44,82,25,18
198,X1,North,2,4,47,10,13
229,X1,South,2,15,43,21,24
121,X7,West,2,12,24,1,81
33,5 Series,East,2,33,68,15,88
181,5 Series,East,2,8,16,16,13
150,3 Series,Central,2,41,6,31,31
21,4 Series,East,2,14,73,35,33
198,i4,Central,2,12,65,31,19
70,5 Series,West,2,41,11,32,5
247,4 Series,South,2,41,72,49,97
112,X3,North,2,46,46,35,18
4,iX,North,2,41,70,26,28
94,3 Series,South,2,35,56,7,66
75,X7,Central,2,20,17,10,60
190,X1,Central,2,17,26,40,53
62,i5,Central,2,32,5,5,8
94,i7,Central,2,38,53,21,24
95,i4,West,2,27,5,31,96
152,X1,South,2,27,7,47,31
55,2 Series,Central,2,12,6,39,92
137,X5,Central,2,41,6,49,21
247,iX,West,2,33,25,45,90
131,iX1,East,2,36,31,19,69
243,7 Series,East,2,39,57,13,74
31,X7,West,2,26,18,44,60
40,X1,South,2,4,39,8,88
229,4 Series,East,2,25,58,35,56
36,i4,Central,2,10,82,43,95
152,3 Series,East,2,10,91,32,87
223,X7,South,2,39,21,18,36
6,i4,South,2,25,4,17,89
66,4 Series,North,2,29,60,11,10
212,i5,East,2,21,51,25,42
220,X7,North,2,41,85,31,58
75,3 Series,South,2,17,26,34,36
4,X5,West,2,37,17,5,56
79,2 Series,North,2,15,65,19,7
134,i7,Central,2,34,96,41,70
118,X1,North,2,47,35,27,61
113,i7,South,2,28,68,39,13
94,iX,North,2,16,26,24,77
248,i5,Central,2,43,96,32,51
230,iX1,West,2,38,23,24,85
179,i4,West,2,15,90,49,53
62,iX3,South,2,22,67,13,91
185,iX1,West,2,6,91,11,27
194,3 Series,East,2,38,79,42,86
79,7 Series,Central,2,41,25,33,47
203,iX1,Central,2,43,44,43,40
136,iX1,Central,2,2,25,21,82
26,X5,North,2,17,57,9,75
179,iX1,East,2,14,4,39,71
173,X1,North,2,30,92,27,94
44,7 Series,South,2,36,10,22,81
133,3 Series,West,2,40,29,33,50
70,7 Series,Central,2,32,58,47,66
154,X5,West,2,16,81,2,65
118,3 Series,Central,2,3,50,42,46
68,X5,West,2,35,99,47,94
19,5 Series,North,2,38,20,3,46
212,3 Series,Central,2,16,87,29,56
225,7 Series,East,2,28,80,34,50
20,X5,North,2,20,81,42,75
113,iX3,East,2,21,91,34,33
140,iX,South,2,36,3,30,3
47,i7,South,2,42,94,28,69
1,7 Series,North,2,46,44,10,39
90,5 Series,South,2,30,18,49,10
142,X7,North,2,31,47,25,52
64,iX3,North,2,47,69,48,81
38,X1,West,2,41,54,15,85
37,iX3,South,2,3,59,11,98
126,2 Series,North,2,24,49,21,63
139,iX1,North,2,41,96,44,58
100,iX3,West,2,17,53,22,85
77,i4,East,2,10,17,25,85
235,i5,East,2,47,1,15,41
3,X3,East,2,46,9,33,38
161,2 Series,North,2,31,17,20,53
134,iX3,North,2,46,5,13,40
178,X1,North,2,12,65,49,54
248,i4,South,2,27,82,35,95
10,iX3,West,2,35,57,29,28
5,X5,West,2,32,37,44,99
151,iX1,Central,2,4,27,23,96
138,4 Series,Central,2,18,40,14,47
172,i7,West,2,31,58,37,42
130,i7,North,2,1,65,45,59
13,4 Series,Central,2,48,18,25,81
168,X7,East,2,40,42,2,76
130,iX1,North,2,29,72,12,11
84,X5,East,2,8,25,12,2
65,iX3,South,2,23,96,37,51
63,X7,East,2,33,12,48,72
101,X7,Central,2,29,27,2,64
73,iX,West,2,9,4,17,20
17,iX3,North,2,47,87,16,37
9,iX1,South,2,30,80,17,64
203,5 Series,East,2,49,1,22,64
143,X3,West,2,47,99,30,89
152,2 Series,North,2,12,84,39,71
38,2 Series,North,2,33,97,47,10
247,i5,West,2,37,48,8,90
163,2 Series,West,2,15,24,32,5
94,5 Series,North,2,30,86,25,1
95,7 Series,North,2,45,2,37,41
49,X1,West,2,4,65,15,8
69,iX3,North,2,9,28,15,12
62,3 Series,South,2,24,10,2,49
188,iX1,South,2,36,34,45,5
236,5 Series,South,2,16,6,44,43
178,X1,South,2,19,6,19,29
78,X7,West,2,34,34,46,69
117,iX,East,2,39,88,17,36
120,iX1,North,2,42,85,31,2
203,iX,South,2,23,71,22,35
137,i7,South,2,29,85,24,1
162,5 Series,West,2,42,36,36,80
76,5 Series,West,2,39,11,25,37
227,iX1,North,2,42,10,37,31
35,2 Series,West,2,21,33,49,10
1,X7,South,2,24,82,29,89
40,iX3,West,2,20,41,35,60
64,iX3,South,2,43,12,33,5
150,i5,South,2,15,93,3,81
60,i4,Central,2,35,99,44,58
64,4 Series,North,2,7,44,12,40
93,X5,Central,2,42,28,17,16
72,iX3,Central,2,16,54,21,5
11,i7,Central,2,11,73,4,98
105,X1,South,2,32,30,17,83
229,7 Series,West,2,41,28,45,29
14,7 Series,Central,2,23,95,27,48
60,iX,Central,2,20,79,38,34
30,2 Series,Central,2,19,8,24,29
35,7 Series,South,2,40,99,15,87
213,7 Series,North,2,42,39,31,96
165,i5,West,3,49,75,5,91
5,iX3,Central,3,10,97,38,28
83,X7,North,3,45,22,7,7
123,2 Series,East,3,45,16,3,60
78,5 Series,Central,3,7,64,20,69
154,X3,South,3,37,55,21,16
62,i7,West,3,14,74,24,41
132,7 Series,South,3,32,8,13,57
89,iX3,South,3,46,95,11,9
237,i5,West,3,30,35,34,51
42,X3,South,3,17,78,38,22
89,4 Series,North,3,30,2,46,56
146,X7,North,3,23,85,19,8
40,X3,West,3,46,98,41,94
72,4 Series,West,3,19,74,42,19
39,3 Series,North,3,32,75,28,40
104,iX3,East,3,49,38,20,23
14,X1,Central,3,7,15,21,96
32,X7,South,3,47,77,5,62
179,iX1,Central,3,34,37,16,49
125,4 Series,West,3,11,47,26,3
166,iX,North,3,12,27,21,73
97,4 Series,Central,3,27,65,27,72
23,X5,East,3,30,63,37,8
63,2 Series,North,3,40,70,3,70
143,i4,West,3,10,12,7,73
225,i7,South,3,10,65,22,98
153,X7,Central,3,46,48,28,38
145,2 Series,South,3,25,50,18,95
225,X1,East,3,32,64,49,66
239,5 Series,East,3,33,57,6,83
247,i5,South,3,23,50,45,3
194,i7,Central,3,40,22,12,72
206,i4,South,3,49,33,38,74
53,5 Series,East,3,3,12,43,56
104,iX3,South,3,28,59,28,65
104,5 Series,West,3,11,38,40,16
179,7 Series,East,3,10,17,27,53
39,iX3,West,3,16,65,37,60
179,X7,Central,3,32,93,32,80
198,iX3,South,3,43,50,9,9
134,X5,South,3,19,78,38,40
67,X7,South,3,12,70,33,80
135,2 Series,South,3,2,3,40,42
179,2 Series,South,3,33,89,15,82
200,iX3,West,3,2,52,40,26
42,iX1,Central,3,30,11,48,98
192,i4,South,3,35,2,45,82
244,2 Series,North,3,9,10,5,27
15,2 Series,East,3,3,65,29,56
111,iX,West,3,31,30,13,1
157,iX1,West,3,16,6,44,27
33,i4,South,3,33,77,30,31
244,X3,Central,3,27,4,11,69
222,X1,Central,3,7,56,49,43
231,X7,North,3,22,78,25,55
155,i4,South,3,16,64,41,6
164,X1,North,3,11,93,12,60
157,4 Series,North,3,24,54,5,34
38,i5,South,3,31,19,24,60
185,i7,East,3,39,90,24,61
97,i5,West,3,1,55,26,40
229,i5,East,3,30,93,20,10
155,X3,North,3,11,36,8,79
183,X3,West,3,39,37,44,26
33,7 Series,Central,3,41,52,15,22
196,X3,West,3,13,62,24,85
86,7 Series,South,3,12,98,21,7
66,X3,East,3,21,80,25,2
10,X5,East,3,40,72,44,77
5,iX1,North,3,7,48,10,48
123,i7,West,3,6,15,11,92
74,i7,North,3,23,48,26,68
97,i4,West,3,30,97,18,54
118,iX,East,3,35,92,49,79
38,iX,West,3,10,79,28,32
141,X5,Central,3,33,29,4,6
159,X3,West,3,1,1,25,63
47,3 Series,West,3,11,68,31,71
228,3 Series,East,3,8,58,31,56
109,iX3,West,3,36,46,5,50
216,X5,Central,3,24,32,39,94
180,X7,West,3,10,59,20,53
184,i5,East,3,34,74,9,19
15,4 Series,North,3,13,6,16,24
157,i7,East,3,33,30,26,53
136,X3,South,3,16,98,49,77
5,i5,West,3,43,14,3,74
157,X5,West,3,23,25,4,68
47,2 Series,Central,3,43,90,17,82
68,iX,Central,3,42,2,25,40
76,X5,West,3,5,93,37,1
173,X5,Central,3,29,22,13,71
130,iX,North,3,35,60,49,48
155,7 Series,West,3,31,18,36,71
95,i7,North,3,46,59,32,13
115,i4,Central,3,5,24,13,46
243,iX,South,3,2,25,13,17
164,i4,South,3,44,34,13,70
36,X5,South,3,34,36,38,37
26,i4,East,3,2,13,42,58
43,i5,West,3,42,76,23,4
27,X5,North,3,10,73,19,13
69,X5,South,3,33,89,17,59
148,7 Series,North,3,8,21,30,23
11,2 Series,Central,3,4,66,20,84
74,i7,North,3,30,79,7,37
104,i4,South,3,35,40,16,53
38,X7,East,3,14,75,19,34
134,4 Series,West,3,44,83,8,25
200,iX1,East,3,27,5,48,91
23,iX,North,3,27,87,37,38
47,2 Series,North,3,31,84,6,28
90,3 Series,Central,3,19,81,29,63
46,4 Series,South,3,17,30,40,28
107,X3,West,3,41,6,46,48
140,X1,East,3,22,71,48,98
218,i7,West,3,12,88,16,65
141,7 Series,East,3,9,23,36,32
104,X5,West,3,43,70,29,89
190,iX3,Central,3,20,98,15,81
210,X5,West,3,26,64,28,62
217,i5,Central,3,16,65,41,20
225,2 Series,South,3,12,7,38,60
111,7 Series,East,3,40,37,49,91
104,iX3,West,3,23,29,37,91
60,2 Series,North,3,26,38,6,19
171,7 Series,East,3,34,97,23,88
204,4 Series,Central,3,46,21,1,37
236,5 Series,Central,3,27,99,28,49
