dealer_id,model,region,month,sales,current_inventory,previous_month_sales,inventory_30_days_ago,next_month_sales
D001,i4,North,2024-12,33,86,26,81,25
D001,i4,North,2025-01,25,82,33,86,26
D001,i4,North,2025-02,26,78,25,78,27
D001,i4,North,2025-03,27,82,26,78,32
D001,i4,North,2025-04,32,79,27,78,28
D001,i4,North,2025-05,28,80,32,83,27
D001,i4,North,2025-06,27,84,28,88,28
D001,i4,North,2025-07,28,84,27,86,29
D001,i4,North,2025-08,29,81,28,80,26
D001,i4,North,2025-09,26,86,29,91,37
D001,i4,North,2025-10,37,83,26,79,32
D001,i4,North,2025-11,32,84,37,81,31
D001,i5,North,2021-01,25,34,25,34,25
D001,i5,North,2021-02,25,30,25,25,29
D001,i5,North,2021-03,29,27,25,32,22
D001,i5,North,2021-04,22,28,29,25,32
D001,i5,North,2021-05,32,30,22,25,30
D001,i5,North,2021-06,30,28,32,27,31
D001,i5,North,2021-07,31,36,30,41,34
D001,i5,North,2021-08,34,30,31,34,25
D001,i5,North,2021-09,25,37,34,41,33
D001,i5,North,2021-10,33,33,25,29,38
D001,i5,North,2021-11,38,38,33,41,34
D001,i5,North,2021-12,34,47,38,44,21
D001,i5,North,2022-01,21,54,34,54,18
D001,i5,North,2022-02,18,51,21,56,28
D001,i5,North,2022-03,28,51,18,48,34
D001,i5,North,2022-04,34,50,28,54,29
D001,i5,North,2022-05,29,47,34,50,30
D001,i5,North,2022-06,30,51,29,48,23
D001,i5,North,2022-07,23,56,30,56,23
D001,i5,North,2022-08,23,59,23,62,40
D001,i5,North,2022-09,40,58,23,63,33
D001,i5,North,2022-10,33,59,40,54,32
D001,i5,North,2022-11,32,59,33,64,32
D001,i5,North,2022-12,32,57,32,57,26
D001,i5,North,2023-01,26,66,32,69,27
D001,i5,North,2023-02,27,64,26,61,23
D001,i5,North,2023-03,23,66,27,69,32
D001,i5,North,2023-04,32,70,23,75,26
D001,i5,North,2023-05,26,74,32,69,27
D001,i5,North,2023-06,27,75,26,75,31
D001,i5,North,2023-07,31,81,27,76,31
D001,i5,North,2023-08,31,80,31,79,30
D001,i5,North,2023-09,30,85,31,90,34
D001,i5,North,2023-10,34,91,30,88,37
D001,i5,North,2023-11,37,87,34,90,35
D001,i5,North,2023-12,35,94,37,97,21
D001,i5,North,2024-01,21,87,35,84,24
D001,i5,North,2024-02,24,90,21,86,22
D001,i5,North,2024-03,22,91,24,92,39
D001,i5,North,2024-04,39,91,22,86,37
D001,i5,North,2024-05,37,100,39,102,28
D001,i5,North,2024-06,28,99,37,104,29
D001,i5,North,2024-07,29,107,28,108,32
D001,i5,North,2024-08,32,114,29,118,36
D001,i5,North,2024-09,36,110,32,108,40
D001,i5,North,2024-10,40,104,36,103,46
D001,i5,North,2024-11,46,97,40,92,34
D001,i5,North,2024-12,34,106,46,109,28
D001,i5,North,2025-01,28,109,34,110,28
D001,i5,North,2025-02,28,112,28,111,26
D001,i5,North,2025-03,26,112,28,112,36
D001,i5,North,2025-04,36,112,26,107,30
D001,i5,North,2025-05,30,109,36,105,30
D001,i5,North,2025-06,30,106,30,109,26
D001,i5,North,2025-07,26,110,30,114,29
D001,i5,North,2025-08,29,105,26,109,32
D001,i5,North,2025-09,32,102,29,105,33
D001,i5,North,2025-10,33,110,32,106,36
D001,i5,North,2025-11,36,108,33,106,38
D001,i7,North,2021-01,9,14,9,14,8
D001,i7,North,2021-02,8,15,9,16,9
D001,i7,North,2021-03,9,15,8,10,9
D001,i7,North,2021-04,9,14,9,13,10
D001,i7,North,2021-05,10,15,9,18,10
D001,i7,North,2021-06,10,15,10,12,10
D001,i7,North,2021-07,10,15,10,15,12
D001,i7,North,2021-08,12,17,10,17,9
D001,i7,North,2021-09,9,17,12,19,14
D001,i7,North,2021-10,14,15,9,16,13
D001,i7,North,2021-11,13,15,14,15,13
D001,i7,North,2021-12,13,15,13,20,11
D001,i7,North,2022-01,11,15,13,16,11
D001,i7,North,2022-02,11,13,11,9,11
D001,i7,North,2022-03,11,13,11,12,9
D001,i7,North,2022-04,9,10,11,13,11
D001,i7,North,2022-05,11,8,9,4,10
D001,i7,North,2022-06,10,12,11,17,11
D001,i7,North,2022-07,11,13,10,11,11
D001,i7,North,2022-08,11,12,11,11,12
D001,i7,North,2022-09,12,12,11,8,14
D001,i7,North,2022-10,14,15,12,18,10
D001,i7,North,2022-11,10,14,14,12,12
D001,i7,North,2022-12,12,14,10,11,11
D001,i7,North,2023-01,11,17,12,13,10
D001,i7,North,2023-02,10,19,11,19,12
D001,i7,North,2023-03,12,18,10,17,10
D001,i7,North,2023-04,10,17,12,17,13
D001,i7,North,2023-05,13,19,10,18,11
D001,i7,North,2023-06,11,21,13,26,11
D001,i7,North,2023-07,11,20,11,22,12
D001,i7,North,2023-08,12,20,11,21,13
D001,i7,North,2023-09,13,20,12,22,12
D001,i7,North,2023-10,12,19,13,22,14
D001,i7,North,2023-11,14,17,12,17,10
D001,i7,North,2023-12,10,15,14,19,10
D001,i7,North,2024-01,10,15,10,11,11
D001,i7,North,2024-02,11,13,10,8,12
D001,i7,North,2024-03,12,12,11,14,13
D001,i7,North,2024-04,13,13,12,8,12
D001,i7,North,2024-05,12,15,13,11,10
D001,i7,North,2024-06,10,15,12,11,10
D001,i7,North,2024-07,10,13,10,12,12
D001,i7,North,2024-08,12,11,10,14,12
D001,i7,North,2024-09,12,15,12,13,14
D001,i7,North,2024-10,14,13,12,14,13
D001,i7,North,2024-11,13,16,14,13,11
D001,i7,North,2024-12,11,16,13,17,12
D001,i7,North,2025-01,12,16,11,19,9
D001,i7,North,2025-02,9,13,12,11,14
D001,i7,North,2025-03,14,14,9,12,9
D001,i7,North,2025-04,9,15,14,10,11
D001,i7,North,2025-05,11,16,9,16,13
D001,i7,North,2025-06,13,14,11,17,11
D001,i7,North,2025-07,11,15,13,17,12
D001,i7,North,2025-08,12,14,11,11,11
D001,i7,North,2025-09,11,14,12,9,12
D001,i7,North,2025-10,12,16,11,12,17
D001,i7,North,2025-11,17,19,12,19,14
D001,iX,North,2021-01,15,26,15,26,15
D001,iX,North,2021-02,15,30,15,27,17
D001,iX,North,2021-03,17,33,15,34,19
D001,iX,North,2021-04,19,34,17,34,20
D001,iX,North,2021-05,20,31,19,30,13
D001,iX,North,2021-06,13,27,20,29,12
D001,iX,North,2021-07,12,27,13,30,17
D001,iX,North,2021-08,17,26,12,31,15
D001,iX,North,2021-09,15,25,17,30,21
D001,iX,North,2021-10,21,23,15,26,18
D001,iX,North,2021-11,18,26,21,26,15
D001,iX,North,2021-12,15,30,18,32,13
D001,iX,North,2022-01,13,28,15,27,14
D001,iX,North,2022-02,14,31,13,27,14
D001,iX,North,2022-03,14,35,14,32,17
D001,iX,North,2022-04,17,32,14,34,16
D001,iX,North,2022-05,16,29,17,31,21
D001,iX,North,2022-06,21,31,16,27,13
D001,iX,North,2022-07,13,35,21,33,18
D001,iX,North,2022-08,18,37,13,32,16
D001,iX,North,2022-09,16,39,18,38,18
D001,iX,North,2022-10,18,42,16,44,20
D001,iX,North,2022-11,20,39,18,39,17
D001,iX,North,2022-12,17,35,20,35,15
D001,iX,North,2023-01,15,35,17,33,17
D001,iX,North,2023-02,17,35,15,32,17
D001,iX,North,2023-03,17,36,17,34,15
D001,iX,North,2023-04,15,38,17,41,19
D001,iX,North,2023-05,19,36,15,32,18
D001,iX,North,2023-06,18,35,19,38,17
D001,iX,North,2023-07,17,36,18,39,16
D001,iX,North,2023-08,16,32,17,33,17
D001,iX,North,2023-09,17,32,16,32,17
D001,iX,North,2023-10,17,35,17,39,22
D001,iX,North,2023-11,22,36,17,41,20
D001,iX,North,2023-12,20,34,22,37,16
D001,iX,North,2024-01,16,39,20,42,21
D001,iX,North,2024-02,21,36,16,35,19
D001,iX,North,2024-03,19,33,21,32,16
D001,iX,North,2024-04,16,38,19,35,17
D001,iX,North,2024-05,17,41,16,36,19
D001,iX,North,2024-06,19,41,17,37,19
D001,iX,North,2024-07,19,38,19,43,19
D001,iX,North,2024-08,19,38,19,33,21
D001,iX,North,2024-09,21,43,19,38,21
D001,iX,North,2024-10,21,48,21,53,22
D001,iX,North,2024-11,22,52,21,49,16
D001,iX,North,2024-12,16,50,22,49,17
D001,iX,North,2025-01,17,51,16,55,20
D001,iX,North,2025-02,20,49,17,51,18
D001,iX,North,2025-03,18,48,20,46,21
D001,iX,North,2025-04,21,50,18,50,18
D001,iX,North,2025-05,18,48,21,44,21
D001,iX,North,2025-06,21,47,18,45,17
D001,iX,North,2025-07,17,46,21,48,17
D001,iX,North,2025-08,17,47,17,44,20
D001,iX,North,2025-09,20,46,17,43,24
D001,iX,North,2025-10,24,46,20,47,31
D001,iX,North,2025-11,31,50,24,46,21
D001,iX1,North,2021-01,24,39,24,39,21
D001,iX1,North,2021-02,21,38,24,43,29
D001,iX1,North,2021-03,29,39,21,43,29
D001,iX1,North,2021-04,29,42,29,42,31
D001,iX1,North,2021-05,31,49,29,50,27
D001,iX1,North,2021-06,27,44,31,41,21
D001,iX1,North,2021-07,21,42,27,46,27
D001,iX1,North,2021-08,27,39,21,34,31
D001,iX1,North,2021-09,31,38,27,43,30
D001,iX1,North,2021-10,30,33,31,31,37
D001,iX1,North,2021-11,37,30,30,28,36
D001,iX1,North,2021-12,36,46,37,49,26
D001,iX1,North,2022-01,26,48,36,53,29
D001,iX1,North,2022-02,29,52,26,50,32
D001,iX1,North,2022-03,32,59,29,55,31
D001,iX1,North,2022-04,31,65,32,64,35
D001,iX1,North,2022-05,35,73,31,73,35
D001,iX1,North,2022-06,35,79,35,75,23
D001,iX1,North,2022-07,23,83,35,79,29
D001,iX1,North,2022-08,29,87,23,82,38
D001,iX1,North,2022-09,38,93,29,91,36
D001,iX1,North,2022-10,36,93,38,89,38
D001,iX1,North,2022-11,38,93,36,93,35
D001,iX1,North,2022-12,35,93,38,90,27
D001,iX1,North,2023-01,27,90,35,94,31
D001,iX1,North,2023-02,31,89,27,93,31
D001,iX1,North,2023-03,31,89,31,89,32
D001,iX1,North,2023-04,32,85,31,82,42
D001,iX1,North,2023-05,42,87,32,88,35
D001,iX1,North,2023-06,35,83,42,82,39
D001,iX1,North,2023-07,39,89,35,89,28
D001,iX1,North,2023-08,28,83,39,88,35
D001,iX1,North,2023-09,35,79,28,76,41
D001,iX1,North,2023-10,41,76,35,80,36
D001,iX1,North,2023-11,36,70,41,68,31
D001,iX1,North,2023-12,31,63,36,64,25
D001,iX1,North,2024-01,25,69,31,64,29
D001,iX1,North,2024-02,29,67,25,62,34
D001,iX1,North,2024-03,34,62,29,61,34
D001,iX1,North,2024-04,34,58,34,63,36
D001,iX1,North,2024-05,36,61,34,59,29
D001,iX1,North,2024-06,29,56,36,58,28
D001,iX1,North,2024-07,28,64,29,67,38
D001,iX1,North,2024-08,38,65,28,65,37
D001,iX1,North,2024-09,37,59,38,63,29
D001,iX1,North,2024-10,29,69,37,65,36
D001,iX1,North,2024-11,36,68,29,70,34
D001,iX1,North,2024-12,34,64,36,63,30
D001,iX1,North,2025-01,30,61,34,61,32
D001,iX1,North,2025-02,32,55,30,57,31
D001,iX1,North,2025-03,31,54,32,55,27
D001,iX1,North,2025-04,27,62,31,64,28
D001,iX1,North,2025-05,28,68,27,68,31
D001,iX1,North,2025-06,31,67,28,63,34
D001,iX1,North,2025-07,34,65,31,69,30
D001,iX1,North,2025-08,30,62,34,57,37
D001,iX1,North,2025-09,37,58,30,60,38
D001,iX1,North,2025-10,38,57,37,54,36
D001,iX1,North,2025-11,36,59,38,64,37
D001,iX3,North,2021-01,26,45,26,45,29
D001,iX3,North,2021-02,29,40,26,42,33
D001,iX3,North,2021-03,33,48,29,47,37
D001,iX3,North,2021-04,37,42,33,41,33
D001,iX3,North,2021-05,33,48,37,49,30
D001,iX3,North,2021-06,30,53,33,57,30
D001,iX3,North,2021-07,30,56,30,60,31
D001,iX3,North,2021-08,31,62,30,62,34
D001,iX3,North,2021-09,34,64,31,68,38
D001,iX3,North,2021-10,38,71,34,74,39
D001,iX3,North,2021-11,39,66,38,68,29
D001,iX3,North,2021-12,29,71,39,69,24
D001,iX3,North,2022-01,24,78,29,75,28
D001,iX3,North,2022-02,28,75,24,73,36
D001,iX3,North,2022-03,36,79,28,77,27
D001,iX3,North,2022-04,27,77,36,78,31
D001,iX3,North,2022-05,31,81,27,79,29
D001,iX3,North,2022-06,29,74,31,79,27
D001,iX3,North,2022-07,27,79,29,82,35
D001,iX3,North,2022-08,35,80,27,84,29
D001,iX3,North,2022-09,29,82,35,81,38
D001,iX3,North,2022-10,38,84,29,85,27
D001,iX3,North,2022-11,27,77,38,81,36
D001,iX3,North,2022-12,36,74,27,77,32
D001,iX3,North,2023-01,32,69,36,67,29
D001,iX3,North,2023-02,29,70,32,71,34
D001,iX3,North,2023-03,34,65,29,70,37
D001,iX3,North,2023-04,37,59,34,57,22
D001,iX3,North,2023-05,22,55,37,52,40
D001,iX3,North,2023-06,40,56,22,55,37
D001,iX3,North,2023-07,37,55,40,55,38
D001,iX3,North,2023-08,38,50,37,53,37
D001,iX3,North,2023-09,37,58,38,57,48
D001,iX3,North,2023-10,48,61,37,63,42
D001,iX3,North,2023-11,42,53,48,48,42
D001,iX3,North,2023-12,42,50,42,45,33
D001,iX3,North,2024-01,33,59,42,61,28
D001,iX3,North,2024-02,28,53,33,51,31
D001,iX3,North,2024-03,31,59,28,54,23
D001,iX3,North,2024-04,23,61,31,64,34
D001,iX3,North,2024-05,34,62,23,61,34
D001,iX3,North,2024-06,34,72,34,71,36
D001,iX3,North,2024-07,36,66,34,62,40
D001,iX3,North,2024-08,40,74,36,70,38
D001,iX3,North,2024-09,38,71,40,73,41
D001,iX3,North,2024-10,41,70,38,68,43
D001,iX3,North,2024-11,43,68,41,68,43
D001,iX3,North,2024-12,43,64,43,68,33
D001,iX3,North,2025-01,33,74,43,73,37
D001,iX3,North,2025-02,37,69,33,68,31
D001,iX3,North,2025-03,31,65,37,67,37
D001,iX3,North,2025-04,37,58,31,54,38
D001,iX3,North,2025-05,38,68,37,63,38
D001,iX3,North,2025-06,38,74,38,70,40
D001,iX3,North,2025-07,40,80,38,75,27
D001,iX3,North,2025-08,27,72,40,70,33
D001,iX3,North,2025-09,33,70,27,71,37
D001,iX3,North,2025-10,37,65,33,64,46
D001,iX3,North,2025-11,46,72,37,73,39
D002,2 Series,West,2021-01,19,26,19,26,22
D002,2 Series,West,2021-02,22,28,19,31,18
D002,2 Series,West,2021-03,18,28,22,25,28
D002,2 Series,West,2021-04,28,25,18,25,25
D002,2 Series,West,2021-05,25,29,28,25,22
D002,2 Series,West,2021-06,22,25,25,20,19
D002,2 Series,West,2021-07,19,29,22,33,20
D002,2 Series,West,2021-08,20,32,19,28,23
D002,2 Series,West,2021-09,23,34,20,38,23
D002,2 Series,West,2021-10,23,38,23,39,27
D002,2 Series,West,2021-11,27,40,23,40,25
D002,2 Series,West,2021-12,25,47,27,45,15
D002,2 Series,West,2022-01,15,50,25,49,19
D002,2 Series,West,2022-02,19,54,15,53,23
D002,2 Series,West,2022-03,23,52,19,54,19
D002,2 Series,West,2022-04,19,53,23,53,21
D002,2 Series,West,2022-05,21,53,19,57,22
D002,2 Series,West,2022-06,22,55,21,56,23
D002,2 Series,West,2022-07,23,57,22,55,19
D002,2 Series,West,2022-08,19,53,23,56,24
D002,2 Series,West,2022-09,24,54,19,59,23
D002,2 Series,West,2022-10,23,50,24,54,31
D002,2 Series,West,2022-11,31,47,23,42,27
D002,2 Series,West,2022-12,27,49,31,52,17
D002,2 Series,West,2023-01,17,48,27,50,14
D002,2 Series,West,2023-02,14,50,17,49,21
D002,2 Series,West,2023-03,21,49,14,47,23
D002,2 Series,West,2023-04,23,46,21,41,29
D002,2 Series,West,2023-05,29,52,23,51,26
D002,2 Series,West,2023-06,26,47,29,47,24
D002,2 Series,West,2023-07,24,52,26,56,22
D002,2 Series,West,2023-08,22,56,24,55,21
D002,2 Series,West,2023-09,21,56,22,53,25
D002,2 Series,West,2023-10,25,61,21,56,28
D002,2 Series,West,2023-11,28,62,25,64,27
D002,2 Series,West,2023-12,27,63,28,60,19
D002,2 Series,West,2024-01,19,66,27,69,22
D002,2 Series,West,2024-02,22,64,19,69,21
D002,2 Series,West,2024-03,21,69,22,71,22
D002,2 Series,West,2024-04,22,71,21,76,27
D002,2 Series,West,2024-05,27,71,22,75,17
D002,2 Series,West,2024-06,17,68,27,64,18
D002,2 Series,West,2024-07,18,65,17,60,21
D002,2 Series,West,2024-08,21,63,18,60,23
D002,2 Series,West,2024-09,23,64,21,67,26
D002,2 Series,West,2024-10,26,69,23,68,26
D002,2 Series,West,2024-11,26,75,26,70,22
D002,2 Series,West,2024-12,22,78,26,82,15
D002,2 Series,West,2025-01,15,80,22,80,20
D002,2 Series,West,2025-02,20,84,15,86,20
D002,2 Series,West,2025-03,20,87,20,83,24
D002,2 Series,West,2025-04,24,88,20,87,25
D002,2 Series,West,2025-05,25,88,24,88,23
D002,2 Series,West,2025-06,23,95,25,93,21
D002,2 Series,West,2025-07,21,94,23,99,27
D002,2 Series,West,2025-08,27,95,21,93,25
D002,2 Series,West,2025-09,25,102,27,100,31
D002,2 Series,West,2025-10,31,97,25,95,29
D002,2 Series,West,2025-11,29,97,31,101,30
D002,3 Series,West,2021-01,28,43,28,43,27
D002,3 Series,West,2021-02,27,37,28,39,31
D002,3 Series,West,2021-03,31,45,27,41,32
D002,3 Series,West,2021-04,32,47,31,49,38
D002,3 Series,West,2021-05,38,49,32,52,24
D002,3 Series,West,2021-06,24,54,38,57,29
D002,3 Series,West,2021-07,29,59,24,63,38
D002,3 Series,West,2021-08,38,56,29,54,32
D002,3 Series,West,2021-09,32,54,38,49,33
D002,3 Series,West,2021-10,33,54,32,49,38
D002,3 Series,West,2021-11,38,62,33,61,33
D002,3 Series,West,2021-12,33,56,38,60,25
D002,3 Series,West,2022-01,25,50,33,48,31
D002,3 Series,West,2022-02,31,56,25,57,33
D002,3 Series,West,2022-03,33,60,31,65,36
D002,3 Series,West,2022-04,36,65,33,65,33
D002,3 Series,West,2022-05,33,68,36,63,25
D002,3 Series,West,2022-06,25,72,33,67,31
D002,3 Series,West,2022-07,31,77,25,75,24
D002,3 Series,West,2022-08,24,82,31,77,26
D002,3 Series,West,2022-09,26,79,24,76,43
D002,3 Series,West,2022-10,43,84,26,89,39
D002,3 Series,West,2022-11,39,96,43,100,42
D002,3 Series,West,2022-12,42,106,39,110,30
D002,3 Series,West,2023-01,30,109,42,110,23
D002,3 Series,West,2023-02,23,107,30,109,35
D002,3 Series,West,2023-03,35,108,23,105,35
D002,3 Series,West,2023-04,35,112,35,114,32
D002,3 Series,West,2023-05,32,113,35,113,38
D002,3 Series,West,2023-06,38,119,32,118,36
D002,3 Series,West,2023-07,36,125,38,122,35
D002,3 Series,West,2023-08,35,133,36,130,36
D002,3 Series,West,2023-09,36,138,35,136,39
D002,3 Series,West,2023-10,39,142,36,138,50
D002,3 Series,West,2023-11,50,142,39,146,40
D002,3 Series,West,2023-12,40,150,50,145,34
D002,3 Series,West,2024-01,34,149,40,148,23
D002,3 Series,West,2024-02,23,144,34,147,39
D002,3 Series,West,2024-03,39,143,23,140,36
D002,3 Series,West,2024-04,36,139,39,136,32
D002,3 Series,West,2024-05,32,147,36,147,37
D002,3 Series,West,2024-06,37,149,32,148,36
D002,3 Series,West,2024-07,36,149,37,149,33
D002,3 Series,West,2024-08,33,150,36,148,37
D002,3 Series,West,2024-09,37,151,33,152,36
D002,3 Series,West,2024-10,36,157,37,152,38
D002,3 Series,West,2024-11,38,165,36,163,39
D002,3 Series,West,2024-12,39,168,38,170,36
D002,3 Series,West,2025-01,36,164,39,162,28
D002,3 Series,West,2025-02,28,161,36,161,30
D002,3 Series,West,2025-03,30,160,28,160,36
D002,3 Series,West,2025-04,36,168,30,168,41
D002,3 Series,West,2025-05,41,175,36,179,33
D002,3 Series,West,2025-06,33,174,41,179,32
D002,3 Series,West,2025-07,32,176,33,180,35
D002,3 Series,West,2025-08,35,182,32,183,45
D002,3 Series,West,2025-09,45,190,35,192,49
D002,3 Series,West,2025-10,49,184,45,185,55
D002,3 Series,West,2025-11,55,180,49,182,30
D002,4 Series,West,2021-01,18,21,18,21,18
D002,4 Series,West,2021-02,18,22,18,19,23
D002,4 Series,West,2021-03,23,21,18,23,22
D002,4 Series,West,2021-04,22,26,23,25,23
D002,4 Series,West,2021-05,23,23,22,19,21
D002,4 Series,West,2021-06,21,18,23,17,20
D002,4 Series,West,2021-07,20,22,21,17,21
D002,4 Series,West,2021-08,21,22,20,20,23
D002,4 Series,West,2021-09,23,23,21,20,27
D002,4 Series,West,2021-10,27,19,23,21,28
D002,4 Series,West,2021-11,28,23,27,20,28
D002,4 Series,West,2021-12,28,33,28,36,16
D002,4 Series,West,2022-01,16,30,28,33,20
D002,4 Series,West,2022-02,20,28,16,28,17
D002,4 Series,West,2022-03,17,32,20,28,24
D002,4 Series,West,2022-04,24,35,17,30,29
D002,4 Series,West,2022-05,29,38,24,38,23
D002,4 Series,West,2022-06,23,41,29,43,20
D002,4 Series,West,2022-07,20,37,23,38,26
D002,4 Series,West,2022-08,26,42,20,40,26
D002,4 Series,West,2022-09,26,45,26,40,17
D002,4 Series,West,2022-10,17,41,26,45,27
D002,4 Series,West,2022-11,27,45,17,41,25
D002,4 Series,West,2022-12,25,44,27,39,21
D002,4 Series,West,2023-01,21,45,25,41,22
D002,4 Series,West,2023-02,22,42,21,39,20
D002,4 Series,West,2023-03,20,44,22,41,19
D002,4 Series,West,2023-04,19,46,20,44,24
D002,4 Series,West,2023-05,24,47,19,48,23
D002,4 Series,West,2023-06,23,52,24,57,20
D002,4 Series,West,2023-07,20,55,23,52,29
D002,4 Series,West,2023-08,29,56,20,61,26
D002,4 Series,West,2023-09,26,55,29,55,27
D002,4 Series,West,2023-10,27,62,26,64,34
D002,4 Series,West,2023-11,34,57,27,56,24
D002,4 Series,West,2023-12,24,54,34,55,24
D002,4 Series,West,2024-01,24,57,24,60,21
D002,4 Series,West,2024-02,21,52,24,49,26
D002,4 Series,West,2024-03,26,48,21,47,20
D002,4 Series,West,2024-04,20,46,26,41,30
D002,4 Series,West,2024-05,30,46,20,42,25
D002,4 Series,West,2024-06,25,50,30,55,27
D002,4 Series,West,2024-07,27,56,25,61,23
D002,4 Series,West,2024-08,23,56,27,61,25
D002,4 Series,West,2024-09,25,60,23,60,35
D002,4 Series,West,2024-10,35,60,25,63,33
D002,4 Series,West,2024-11,33,67,35,70,27
D002,4 Series,West,2024-12,27,71,33,73,21
D002,4 Series,West,2025-01,21,70,27,71,22
D002,4 Series,West,2025-02,22,70,21,65,22
D002,4 Series,West,2025-03,22,68,22,71,28
D002,4 Series,West,2025-04,28,66,22,63,28
D002,4 Series,West,2025-05,28,71,28,73,25
D002,4 Series,West,2025-06,25,71,28,70,23
D002,4 Series,West,2025-07,23,70,25,70,23
D002,4 Series,West,2025-08,23,72,23,75,31
D002,4 Series,West,2025-09,31,75,23,70,31
D002,4 Series,West,2025-10,31,76,31,76,33
D002,4 Series,West,2025-11,33,71,31,70,32
D002,5 Series,West,2021-01,25,30,25,30,35
D002,5 Series,West,2021-02,35,30,25,25,26
D002,5 Series,West,2021-03,26,31,35,26,32
D002,5 Series,West,2021-04,32,31,26,29,34
D002,5 Series,West,2021-05,34,28,32,28,26
D002,5 Series,West,2021-06,26,36,34,34,34
D002,5 Series,West,2021-07,34,33,26,31,34
D002,5 Series,West,2021-08,34,43,34,42,35
D002,5 Series,West,2021-09,35,38,34,34,45
D002,5 Series,West,2021-10,45,41,35,43,50
D002,5 Series,West,2021-11,50,37,45,38,40
D002,5 Series,West,2021-12,40,45,50,49,31
D002,5 Series,West,2022-01,31,44,40,45,32
D002,5 Series,West,2022-02,32,40,31,39,33
D002,5 Series,West,2022-03,33,43,32,48,39
D002,5 Series,West,2022-04,39,37,33,36,33
D002,5 Series,West,2022-05,33,44,39,49,31
D002,5 Series,West,2022-06,31,46,33,42,36
D002,5 Series,West,2022-07,36,42,31,44,40
D002,5 Series,West,2022-08,40,50,36,54,32
D002,5 Series,West,2022-09,32,61,40,56,38
D002,5 Series,West,2022-10,38,57,32,53,36
D002,5 Series,West,2022-11,36,60,38,62,40
D002,5 Series,West,2022-12,40,63,36,63,26
D002,5 Series,West,2023-01,26,66,40,65,33
D002,5 Series,West,2023-02,33,68,26,70,36
D002,5 Series,West,2023-03,36,69,33,73,33
D002,5 Series,West,2023-04,33,63,36,68,37
D002,5 Series,West,2023-05,37,72,33,69,29
D002,5 Series,West,2023-06,29,79,37,84,35
D002,5 Series,West,2023-07,35,79,29,75,39
D002,5 Series,West,2023-08,39,85,35,80,37
D002,5 Series,West,2023-09,37,80,39,85,42
D002,5 Series,West,2023-10,42,75,37,75,40
D002,5 Series,West,2023-11,40,73,42,78,40
D002,5 Series,West,2023-12,40,65,40,63,29
D002,5 Series,West,2024-01,29,72,40,69,29
D002,5 Series,West,2024-02,29,67,29,70,35
D002,5 Series,West,2024-03,35,69,29,70,40
D002,5 Series,West,2024-04,40,66,35,62,43
D002,5 Series,West,2024-05,43,67,40,68,33
D002,5 Series,West,2024-06,33,61,43,58,35
D002,5 Series,West,2024-07,35,67,33,72,38
D002,5 Series,West,2024-08,38,72,35,69,38
D002,5 Series,West,2024-09,38,76,38,78,43
D002,5 Series,West,2024-10,43,70,38,72,52
D002,5 Series,West,2024-11,52,66,43,67,44
D002,5 Series,West,2024-12,44,69,52,74,27
D002,5 Series,West,2025-01,27,77,44,73,30
D002,5 Series,West,2025-02,30,75,27,80,37
D002,5 Series,West,2025-03,37,76,30,77,36
D002,5 Series,West,2025-04,36,72,37,76,45
D002,5 Series,West,2025-05,45,79,36,84,33
D002,5 Series,West,2025-06,33,75,45,73,42
D002,5 Series,West,2025-07,42,81,33,84,34
D002,5 Series,West,2025-08,34,74,42,72,40
D002,5 Series,West,2025-09,40,72,34,67,42
D002,5 Series,West,2025-10,42,79,40,78,46
D002,5 Series,West,2025-11,46,85,42,87,46
D002,7 Series,West,2021-01,10,16,10,16,8
D002,7 Series,West,2021-02,8,16,10,14,12
D002,7 Series,West,2021-03,12,14,8,13,15
D002,7 Series,West,2021-04,15,15,12,12,12
