event_id,vehicle_id,vin,timestamp,battery_level,speed,temperature,latitude,longitude,quarantine_dataset,quarantine_error_type,quarantine_error_message,quarantine_validation_rule,quarantine_timestamp
EVT0018913,BMW00566,WBA00000000000566,2026-03-07 16:00:00,62.74,87.99,-80.0,37.308399,-30.588347,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
BAD00042,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0018986,BMW00858,INVALIDVIN,2026-03-07 22:05:00,95.4,48.69,-6.15,12.30861,64.842295,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0063280,BMW00084,WBA00000000000084,2026-08-08 17:15:00,84.63,66.14,,35.157277,136.04508,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0019101,BMW00381,WBA00000000000381,2026-03-08 07:40:00,70.71,92.94,,18.792692,0.023926,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0045071,BMW00529,WBA00000000000529,2026-06-06 11:50:00,,60.33,54.14,13.622312,-26.066759,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0061652,BMW00113,WBA00000000000113,2026-08-03 01:35:00,180.0,95.83,51.31,27.397522,-1.417186,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0079943,BMW00422,WBA00000000000422,2026-10-05 13:50:00,87.62,32.87,150.0,45.608308,102.81928,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0091780,BMW00467,WBA00000000000467,2026-11-15 16:15:00,180.0,7.58,45.22,44.832834,109.665298,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0063793,BMW00300,WBA00000000000300,2026-08-10 12:00:00,46.04,48.58,20.71,46.407629,-97.281712,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
BAD00024,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0054219,BMW00876,,2026-07-08 06:10:00,19.05,93.9,3.14,51.337356,-22.088252,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0080422,BMW00409,WBA00000000000409,2026-10-07 05:45:00,23.22,23.14,-100.0,23.661662,-80.606723,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0075779,BMW00392,WBA00000000000392,2026-09-21 02:50:00,150.0,123.63,20.48,11.729681,29.664742,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
BAD00076,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0051749,BMW00804,WBA00000000000804,2026-15-40 99:99:99,66.53,123.32,27.26,35.436104,144.934562,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0086821,BMW00709,,2026-10-29 11:00:00,74.33,125.66,45.49,38.786853,21.03239,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0021863,BMW00828,,2026-03-17 21:50:00,20.6,146.24,1.47,36.467985,37.485258,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0005670,BMW00358,,2026-01-20 16:25:00,10.7,56.29,22.43,42.228148,49.374923,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0057183,BMW00787,INVALIDVIN,2026-07-18 13:10:00,98.07,102.1,47.01,27.739361,-18.116854,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0004605,BMW00433,WBA00000000000433,2026-15-40 99:99:99,71.09,152.44,21.96,16.394619,9.672654,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0080051,BMW00211,WBA00000000000211,2026-10-05 22:50:00,,98.19,39.09,41.330734,28.576272,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0000054,BMW00914,WBA00000000000914,2026-01-01 04:25:00,,133.72,7.82,40.370442,-111.082272,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0067431,BMWX00173,WBA00000000000070,2026-08-23 03:10:00,36.33,24.93,38.61,27.386172,-112.814426,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0000495,BMW00775,WBA00000000000775,2026-15-40 99:99:99,62.97,132.83,16.7,50.335638,141.569396,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0023081,BMW00112,WBA00000000000112,2026-03-22 03:20:00,16.11,103.68,-80.0,18.449124,103.571617,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0034136,BMWX00030,WBA00000000000173,2026-04-29 12:35:00,18.65,147.49,8.06,27.741285,117.541164,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0077253,BMW00911,WBA00000000000911,2026-09-26 05:40:00,29.65,105.91,150.0,44.852703,-72.728054,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0058834,BMW00315,WBA00000000000315,2026-07-24 06:45:00,20.15,67.79,,33.622795,77.962515,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0007859,BMW00928,WBA00000000000928,2026-01-28 06:50:00,99.6,64.88,50.7,29.979576,133.597892,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0031477,,WBA00000000000873,2026-04-20 07:00:00,32.48,75.72,28.73,33.8009,-12.61791,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
BAD00028,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
BAD00012,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0064771,BMW00072,INVALIDVIN,2026-08-13 21:30:00,84.56,41.59,3.95,30.460768,-48.546655,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0090780,BMW00563,WBA00000000000563,2026-11-12 04:55:00,93.44,52.75,200.0,25.305709,-74.534742,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0075870,,WBA00000000000453,2026-09-21 10:25:00,68.75,93.34,50.0,48.637707,-105.318484,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0040018,BMWX00182,WBA00000000000740,2026-05-19 22:45:00,74.09,51.42,4.78,19.989447,147.603368,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0038698,BMW00228,WBA00000000000228,2026-05-15 08:45:00,30.75,47.34,,53.983716,107.268825,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0039659,BMW00361,WBA00000000000361,2026-05-18 16:50:00,30.14,70.64,,25.825538,-48.259571,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
BAD00097,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0064381,,WBA00000000000774,2026-08-12 13:00:00,30.23,151.2,-0.9,30.071831,123.283389,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0020205,BMW00148,WBA00000000000148,2026-15-40 99:99:99,82.25,85.1,39.39,15.74932,-114.948816,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0052986,,WBA00000000000455,2026-07-03 23:25:00,18.96,157.8,24.82,31.528331,-74.873994,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0006692,BMW00890,WBA00000000000890,2026-01-24 05:35:00,,88.37,38.54,36.959801,17.492494,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0029562,BMW00058,,2026-04-13 15:25:00,58.74,150.91,49.5,15.540508,72.539254,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0036349,,WBA00000000000599,2026-05-07 05:00:00,61.96,68.31,20.27,43.008485,-49.772385,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0086285,BMW00185,WBA00000000000185,2026-10-27 14:20:00,28.71,96.02,200.0,44.005614,5.299706,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0045466,BMW00557,WBA00000000000557,2026-06-07 20:45:00,28.07,135.8,3.45,9.356462,16.590787,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0035719,BMW00728,WBA00000000000728,2026-05-05 00:30:00,63.88,75.37,-4.94,36.825601,69.818073,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0048476,BMW00818,,2026-06-18 07:35:00,74.51,112.93,-9.34,43.243127,-113.534425,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0052783,BMW00715,INVALIDVIN,2026-07-03 06:30:00,12.09,126.16,-8.9,39.664341,-25.408917,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0040469,,WBA00000000000482,2026-05-21 12:20:00,90.42,114.0,52.92,22.105228,-100.115531,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0016435,BMW00639,WBA00000000000639,2026-02-27 01:30:00,180.0,146.54,23.84,51.760039,123.345502,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0089920,BMW00927,,2026-11-09 05:15:00,36.49,140.1,7.31,37.835478,125.81532,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0033880,BMW00215,WBA00000000000215,2026-04-28 15:15:00,88.83,88.72,26.62,41.302436,-54.744272,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0054658,BMW00722,INVALIDVIN,2026-07-09 18:45:00,44.08,130.95,-9.45,50.090558,-38.180015,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0042570,BMW00597,WBA00000000000597,2026-05-28 19:25:00,-10.0,154.64,6.25,47.116483,89.116151,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0025171,BMW00345,WBA00000000000345,2026-03-29 09:30:00,-10.0,79.74,24.98,45.842639,63.621405,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0062827,BMW00213,WBA00000000000213,2026-08-07 03:30:00,180.0,143.84,25.31,37.35429,46.640223,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0017962,,WBA00000000000624,2026-03-04 08:45:00,74.61,36.16,-9.87,42.182271,59.577895,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0061860,BMW00121,WBA00000000000121,2026-15-40 99:99:99,87.04,133.41,19.67,38.040676,-114.078267,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0074042,BMW00482,WBA00000000000482,2026-09-15 02:05:00,-25.0,48.81,28.69,38.463745,74.575321,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0034778,BMW00290,INVALIDVIN,2026-05-01 18:05:00,90.01,134.52,35.48,16.473937,123.41012,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0013536,,WBA00000000000853,2026-02-16 23:55:00,58.1,137.89,9.09,14.127468,-115.205927,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0053742,BMW00628,,2026-07-06 14:25:00,82.91,48.17,12.05,20.682267,-57.168265,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0044247,BMW00668,INVALIDVIN,2026-06-03 15:10:00,64.02,87.96,19.5,47.233294,28.461866,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0041083,BMW00435,WBA00000000000435,2026-05-23 15:30:00,,131.94,24.37,21.376318,20.557397,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0069366,BMW00323,WBA00000000000323,2026-08-29 20:25:00,180.0,123.16,18.42,8.997285,-39.005845,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0063686,BMW00312,,2026-08-10 03:05:00,66.89,75.76,35.86,42.052419,87.041092,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0061462,BMW00178,WBA00000000000178,2026-08-02 09:45:00,60.66,46.04,,42.370491,123.332437,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0095776,BMW00154,WBA00000000000154,2026-15-40 99:99:99,49.24,77.84,49.96,36.744812,-27.459012,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0063442,BMW00972,WBA00000000000972,2026-08-09 06:45:00,,6.24,7.93,12.207189,-34.261242,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0043898,BMW00808,WBA00000000000808,2026-06-02 10:05:00,180.0,154.61,7.11,43.498398,91.683313,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0000271,BMW00185,WBA00000000000185,2026-01-01 22:30:00,50.72,152.69,34.42,38.65009,33.749291,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0089405,BMW00280,WBA00000000000280,2026-11-07 10:20:00,64.09,35.16,-9.85,37.046985,-68.394193,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0017934,BMW00433,WBA00000000000433,2026-03-04 06:25:00,59.52,84.16,44.86,16.548914,-19.762981,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0053374,BMW00447,WBA00000000000447,2026-15-40 99:99:99,64.66,11.93,15.7,8.435927,80.637828,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0055633,BMW00051,WBA00000000000051,2026-07-13 04:00:00,,106.64,17.0,30.211349,130.000579,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0024379,BMW00163,WBA00000000000163,2026-03-26 15:30:00,26.23,110.75,-1.49,8.680385,40.420549,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0085243,BMW00566,WBA00000000000566,2026-10-23 23:30:00,77.76,18.28,-80.0,11.021544,-93.167079,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0018573,BMWX00099,WBA00000000000019,2026-03-06 11:40:00,64.36,114.11,-1.68,8.218916,119.232593,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0063250,BMW00682,,2026-08-08 14:45:00,15.2,151.12,46.7,11.744368,59.282006,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0008029,BMW00205,WBA00000000000205,2026-01-28 21:00:00,81.89,60.29,49.97,26.83984,-62.712599,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0090483,BMW00901,,2026-11-11 04:10:00,38.43,47.69,29.58,50.87071,-41.175835,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0087644,BMW00471,WBA00000000000471,2026-11-01 07:35:00,150.0,20.07,52.83,52.544724,-40.139377,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0053068,BMW00456,WBA00000000000456,2026-07-04 06:15:00,41.42,36.68,1.14,38.724831,-38.505267,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0035641,BMW00859,WBA00000000000859,2026-05-04 18:00:00,95.77,63.3,25.72,12.210071,-70.199155,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0002189,BMW00262,WBA00000000000262,2026-01-08 14:20:00,,22.74,26.57,36.180864,91.121132,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0074408,BMW00759,INVALIDVIN,2026-09-16 08:35:00,30.2,12.11,19.47,45.577297,-70.991893,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0004732,BMW00116,WBA00000000000116,2026-01-17 10:15:00,-10.0,101.38,28.39,38.201848,-100.563852,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
BAD00003,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0086802,BMW00365,WBA00000000000365,2026-10-29 09:25:00,13.5,14.2,33.46,46.264982,-7.102615,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0001671,,WBA00000000000188,2026-01-06 19:10:00,19.29,84.77,-8.83,10.174294,66.806343,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0024889,,WBA00000000000253,2026-03-28 10:00:00,22.98,23.97,35.16,8.48173,-77.832004,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0076815,BMW00072,WBA00000000000072,2026-09-24 17:10:00,61.83,154.89,,12.979683,-99.440869,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
